T,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_vel,c_pitch_pos,c_pitch_vel,Fr,wheel_torque
93.661, -0.0197916, 0.0159585, -1.9645, -0.000843529, 0, 0, 0.018234, 0.0159585, -0.704704, 0
93.665, -0.0196925, 0.0185283, -1.96451, -0.000373799, 0, 0, 0.0183331, 0.0185283, -0.696564, 0
93.67, -0.0195864, 0.0206951, -1.96451, 0.001399, 0, 0, 0.0184391, 0.0206951, -0.689035, 0
93.674, -0.0194841, 0.0237708, -1.96455, -0.121422, 0, 0, 0.0185414, 0.0237708, -0.709094, -0.0651681
93.678, -0.0193749, 0.026877, -1.96453, 0.00252044, 0, 0, 0.0186506, 0.026877, -0.669858, -0.0651681
93.682, -0.0192604, 0.0289611, -1.96452, 0.0144163, 0, 0, 0.0187652, 0.0289611, -0.659986, -0.0217227
93.686, -0.0191378, 0.0307755, -1.96455, -0.00378174, 0, 0, 0.0188877, 0.0307755, -0.6579, 0.0868908
93.691, -0.0190044, 0.0338818, -1.96457, -0.011846, 0, 0, 0.0190211, 0.0338818, -0.649928, 0.0868908
93.695, -0.0188166, 0.0366682, -1.96461, -0.159366, 0, 0, 0.0192089, 0.0366682, -0.675367, -0.0434454
93.699, -0.0186431, 0.0390902, -1.96459, -0.00647097, 0, 0, 0.0193824, 0.0390902, -0.629983, 0
93.703, -0.0184753, 0.0403865, -1.96462, -0.11161, 0, 0, 0.0195502, 0.0403865, -0.649365, 0.108613
93.708, -0.0183066, 0.0420023, -1.96464, -0.0838806, 0, 0, 0.019719, 0.0420023, -0.636092, -0.0217227
93.713, -0.0181287, 0.0433854, -1.96468, -0.159213, 0, 0, 0.0198968, 0.0433854, -0.647968, -0.0434454
93.718, -0.0179464, 0.0455571, -1.96466, -0.0815055, 0, 0, 0.0200792, 0.0455571, -0.621098, -0.0651681
93.722, -0.0177586, 0.0471883, -1.96465, 0.0436785, 0, 0, 0.0202669, 0.0471883, -0.584157, -0.0651681
93.726, -0.0175668, 0.0482456, -1.96469, -0.0839107, 0, 0, 0.0204587, 0.0482456, -0.609168, -0.0651681
93.731, -0.0173678, 0.0505705, -1.9647, -0.14045, 0, 0, 0.0206578, 0.0505705, -0.613819, -0.0651681
93.735, -0.0171619, 0.0526764, -1.96467, 0.0871844, 0, 0, 0.0208637, 0.0526764, -0.550854, 0
93.74, -0.0168823, 0.0555766, -1.9647, 0.0151651, 0, 0, 0.0211433, 0.0555766, -0.556547, -0.0217227
93.744, -0.016626, 0.0586782, -1.96471, 0.00672021, 0, 0, 0.0213996, 0.0586782, -0.546844, -0.0217227
93.749, -0.0163741, 0.0608692, -1.96471, -0.0290972, 0, 0, 0.0216515, 0.0608692, -0.546083, 0.0217227
93.753, -0.0160122, 0.064398, -1.96471, -0.0222819, 0, 0, 0.0220134, 0.064398, -0.53006, -0.0651681
93.757, -0.0156987, 0.0675587, -1.96475, -0.0716772, 0, 0, 0.0223268, 0.0675587, -0.529169, -0.0217227
93.761, -0.0154013, 0.0706275, -1.96473, 0.014394, 0, 0, 0.0226243, 0.0706275, -0.496293, 0.0217227
93.766, -0.0151053, 0.0731368, -1.96472, 0.0720934, 0, 0, 0.0229203, 0.0731368, -0.471661, 0
93.77, -0.0148057, 0.0751412, -1.96472, 0.134431, 0, 0, 0.0232198, 0.0751412, -0.447155, -0.0434454
93.774, -0.014583, 0.0787361, -1.96472, 0.162055, 0, 0, 0.0234425, 0.0787361, -0.428054, -0.0434454
93.779, -0.0143045, 0.080479, -1.96475, 0.060078, 0, 0, 0.0237211, 0.080479, -0.443891, -0.0217227
93.786, -0.013709, 0.0839963, -1.96477, 0.0266228, 0, 0, 0.0243165, 0.0839963, -0.434064, 0.0217227
93.79, -0.0132884, 0.0865184, -1.96478, 0.0117976, 0, 0, 0.0247372, 0.0865184, -0.424916, 0.0217227
93.796, -0.0127997, 0.089787, -1.96478, 0.00522794, 0, 0, 0.0252258, 0.089787, -0.410873, -0.0217227
93.801, -0.0123769, 0.0923116, -1.96482, -0.145542, 0, 0, 0.0256486, 0.0923116, -0.434254, -0.173782
93.806, -0.0118685, 0.0959892, -1.9648, 0.016084, 0, 0, 0.0261571, 0.0959892, -0.378583, 0.0651681
93.811, -0.0114293, 0.096842, -1.96479, 0.0939649, 0, 0, 0.0265962, 0.096842, -0.351208, 0.0217227
93.816, -0.0109108, 0.09759, -1.96483, 0.0299046, 0, 0, 0.0271148, 0.09759, -0.356922, 0
93.82, -0.0104642, 0.0973655, -1.96484, -0.0227349, 0, 0, 0.0275614, 0.0973655, -0.363448, 0
93.825, -0.00993996, 0.0976759, -1.96485, -0.0272857, 0, 0, 0.0280856, 0.0976759, -0.355933, 0.130336
93.83, -0.00948958, 0.0986298, -1.96485, 0.00199044, 0, 0, 0.028536, 0.0986298, -0.339777, 0.108613
93.836, -0.0089081, 0.0981983, -1.96485, 0.0149638, 0, 0, 0.0291175, 0.0981983, -0.329102, -0.108613
93.841, -0.00843468, 0.0977131, -1.96485, 0.00663102, 0, 0, 0.0295909, 0.0977131, -0.325277, 0.0434454
93.846, -0.00790452, 0.096571, -1.96485, -0.00253779, 0, 0, 0.030121, 0.096571, -0.322482, -0.0217227
93.851, -0.00745988, 0.0950271, -1.96485, -0.00268923, 0, 0, 0.0305657, 0.0950271, -0.319825, 0
93.857, -0.00684563, 0.0943067, -1.96485, 0.00193758, 0, 0, 0.0311799, 0.0943067, -0.311397, 0
93.861, -0.00647133, 0.0933575, -1.96485, 0.108036, 0, 0, 0.0315542, 0.0933575, -0.282826, 0.0434454
93.866, -0.0059946, 0.0934957, -1.96485, 0.155053, 0, 0, 0.032031, 0.0934957, -0.264107, 0.0434454
93.871, -0.00551203, 0.0930736, -1.96489, 0.0413285, 0, 0, 0.0325135, 0.0930736, -0.285236, -0.108613
93.875, -0.0050918, 0.0929978, -1.96487, 0.137227, 0, 0, 0.0329338, 0.0929978, -0.256192, 0
93.879, -0.0046988, 0.0939287, -1.96486, 0.179723, 0, 0, 0.0333268, 0.0939287, -0.237779, 0
93.884, -0.00431394, 0.0950438, -1.9649, 0.0342674, 0, 0, 0.0337116, 0.0950438, -0.264045, 0
93.888, -0.00393064, 0.0956864, -1.96491, 0.0151852, 0, 0, 0.0340949, 0.0956864, -0.261266, 0
93.892, -0.00354637, 0.0960089, -1.96492, 0.00672911, 0, 0, 0.0344792, 0.0960089, -0.256743, 0
93.897, -0.00316392, 0.0960048, -1.96492, -0.0110998, 0, 0, 0.0348616, 0.0960048, -0.255323, 0.0434454
93.901, -0.00268304, 0.0942597, -1.96492, -0.00491875, 0, 0, 0.0353425, 0.0942597, -0.251123, -0.0217227
93.905, -0.00226436, 0.0929681, -1.96492, -0.0804117, 0, 0, 0.0357612, 0.0929681, -0.266255, 0
93.909, -0.00187894, 0.0912094, -1.96492, -0.113865, 0, 0, 0.0361466, 0.0912094, -0.273006, 0
93.914, -0.00151464, 0.0891702, -1.96492, -0.050458, 0, 0, 0.0365109, 0.0891702, -0.257587, 0
93.918, -0.00111469, 0.0875242, -1.96492, -0.0575642, 0, 0, 0.0369109, 0.0875242, -0.257524, -0.0868908
93.924, -0.000659449, 0.0851271, -1.96492, -0.0106448, 0, 0, 0.0373661, 0.0851271, -0.245611, -0.0434454
93.929, -0.00027569, 0.0834352, -1.96492, -0.0047171, 0, 0, 0.0377499, 0.0834352, -0.242784, -0.0217227
93.933, 0.000154723, 0.0796795, -1.96492, -0.00209032, 0, 0, 0.0381803, 0.0796795, -0.245313, -0.0434454
93.937, 0.000515197, 0.0783143, -1.96492, 0.0342781, 0, 0, 0.0385408, 0.0783143, -0.23471, -0.0434454
93.942, 0.000844944, 0.0781187, -1.96492, 0.0151899, 0, 0, 0.0388705, 0.0781187, -0.234865, 0
93.946, 0.00116393, 0.0783268, -1.96492, 0.00673121, 0, 0, 0.0391895, 0.0783268, -0.231605, 0
93.951, 0.00145571, 0.0780497, -1.96492, -0.0110989, 0, 0, 0.0394813, 0.0780497, -0.232232, 0
93.957, 0.0018441, 0.078113, -1.96492, -0.0229117, 0, 0, 0.0398697, 0.078113, -0.22911, -0.0217227
93.961, 0.0022678, 0.0766935, -1.96492, -0.010153, 0, 0, 0.0402934, 0.0766935, -0.223357, 0
93.965, 0.00262159, 0.0758044, -1.96492, -0.00449919, 0, 0, 0.0406471, 0.0758044, -0.218995, 0
93.97, 0.00294186, 0.0747412, -1.96492, -0.00199376, 0, 0, 0.0409674, 0.0747412, -0.216331, 0
93.974, 0.00324278, 0.0734541, -1.96492, -0.00557743, 0, 0, 0.0412683, 0.0734541, -0.215985, 0.195504
93.978, 0.00353259, 0.0719941, -1.96492, -0.00481853, 0, 0, 0.0415581, 0.0719941, -0.215205, 0
93.982, 0.00381283, 0.0701238, -1.96492, -0.00604687, 0, 0, 0.0418384, 0.0701238, -0.21609, 0.0434454
93.986, 0.00408392, 0.0677399, -1.96492, -0.00659119, 0, 0, 0.0421095, 0.0677399, -0.218256, 0.0434454
93.991, 0.00434924, 0.0668353, -1.96492, -0.00370312, 0, 0, 0.0423748, 0.0668353, -0.215916, -0.0651681
93.995, 0.00468175, 0.0653961, -1.96488, 0.120401, 0, 0, 0.0427073, 0.0653961, -0.184895, 0
94.001, 0.00496612, 0.0635014, -1.96491, 0.0533541, 0, 0, 0.0429917, 0.0635014, -0.20155, -0.0434454
94.005, 0.00532082, 0.0601025, -1.96492, 0.0252079, 0, 0, 0.0433464, 0.0601025, -0.21167, 0
94.009, 0.00560121, 0.0574115, -1.96492, 0.0111705, 0, 0, 0.0436268, 0.0574115, -0.217714, 0.0868908
94.013, 0.00584164, 0.0540316, -1.96492, 0.00729704, 0, 0, 0.0438672, 0.0540316, -0.223675, 0.0434454
94.017, 0.00605943, 0.0522392, -1.96492, 0.00558055, 0, 0, 0.044085, 0.0522392, -0.225409, 0.0434454
94.021, 0.00626409, 0.0502601, -1.96492, 0.00247295, 0, 0, 0.0442896, 0.0502601, -0.228148, -0.0217227
94.025, 0.00645349, 0.0464177, -1.96492, 0.00109586, 0, 0, 0.044479, 0.0464177, -0.23545, -0.0434454
94.029, 0.00661648, 0.0429365, -1.96492, -0.0769641, 0, 0, 0.044642, 0.0429365, -0.260591, 0
94.034, 0.00677773, 0.0414699, -1.96492, -0.0560106, 0, 0, 0.0448033, 0.0414699, -0.256908, -0.0651681
94.038, 0.00693548, 0.0399696, -1.96488, 0.176236, 0, 0, 0.044961, 0.0399696, -0.202748, 0.0217227
94.043, 0.00700539, 0.0393048, -1.96487, 0.279153, 0, 0, 0.0450309, 0.0393048, -0.178748, 0.0217227
94.047, 0.00723465, 0.0362294, -1.9649, 0.116662, 0, 0, 0.0452602, 0.0362294, -0.222095, 0
94.052, 0.00740449, 0.0330866, -1.96491, 0.0869018, 0, 0, 0.04543, 0.0330866, -0.234706, -0.0217227
94.056, 0.00751341, 0.0316568, -1.96492, 0.0737138, 0, 0, 0.045539, 0.0316568, -0.239888, -0.0217227
94.061, 0.00765972, 0.0300585, -1.96492, 0.0256245, 0, 0, 0.0456853, 0.0300585, -0.2533, 0.0434454
94.065, 0.00782008, 0.0301661, -1.96492, -0.0168084, 0, 0, 0.0458456, 0.0301661, -0.260798, 0.0434454
94.069, 0.00795315, 0.0288055, -1.96492, -0.0254418, 0, 0, 0.0459787, 0.0288055, -0.264351, 0
94.073, 0.00806907, 0.0268684, -1.96492, -0.0112742, 0, 0, 0.0460946, 0.0268684, -0.264168, 0.0651681
94.077, 0.00817826, 0.0263804, -1.96488, 0.146774, 0, 0, 0.0462038, 0.0263804, -0.225922, -0.108613
94.082, 0.00828327, 0.0256083, -1.96491, 0.0564355, 0, 0, 0.0463088, 0.0256083, -0.247966, -0.0217227
94.087, 0.00839957, 0.0252653, -1.96492, 0.0422197, 0, 0, 0.0464251, 0.0252653, -0.250514, 0
94.092, 0.00853389, 0.0247404, -1.96488, 0.126669, 0, 0, 0.0465594, 0.0247404, -0.229616, 0
94.097, 0.00864911, 0.0248396, -1.9649, -0.0166239, 0, 0, 0.0466747, 0.0248396, -0.26197, -0.0651681
94.101, 0.00877757, 0.0243638, -1.96491, -0.00814898, 0, 0, 0.0468031, 0.0243638, -0.259241, 0
94.106, 0.00886224, 0.0238187, -1.96492, -0.0841901, 0, 0, 0.0468878, 0.0238187, -0.277581, -0.130336
94.11, 0.00895134, 0.0238728, -1.96492, -0.0380901, 0, 0, 0.0469769, 0.0238728, -0.265075, -0.0434454
94.115, 0.00903816, 0.0222261, -1.96492, -0.0466073, 0, 0, 0.0470637, 0.0222261, -0.270019, -0.0651681
94.12, 0.00913843, 0.0202358, -1.96492, 0.012204, 0, 0, 0.047164, 0.0202358, -0.259513, 0.0434454
94.126, 0.00923544, 0.0169434, -1.96492, 0.00540805, 0, 0, 0.047261, 0.0169434, -0.268088, -0.0868908
94.13, 0.00931136, 0.0159281, -1.96492, -0.0171615, 0, 0, 0.0473369, 0.0159281, -0.27495, -0.0217227
94.134, 0.00937288, 0.0136623, -1.96492, -0.0373331, 0, 0, 0.0473984, 0.0136623, -0.28464, -0.0434454
94.138, 0.00942922, 0.0129148, -1.96488, 0.0929811, 0, 0, 0.0474548, 0.0129148, -0.254486, 0.0217227
94.143, 0.00948021, 0.0123603, -1.96487, 0.112395, 0, 0, 0.0475058, 0.0123603, -0.250486, 0
94.147, 0.00952896, 0.0124077, -1.9649, 0.0333775, 0, 0, 0.0475545, 0.0124077, -0.268571, -0.0217227
94.152, 0.00958627, 0.0113131, -1.96491, -0.0391893, 0, 0, 0.0476118, 0.0113131, -0.28789, -0.0651681
94.156, 0.00963524, 0.0111967, -1.96488, 0.113281, 0, 0, 0.0476608, 0.0111967, -0.250932, 0.0651681
94.16, 0.00967685, 0.0100672, -1.9649, -0.0460262, 0, 0, 0.0477024, 0.0100672, -0.291351, -0.0434454
94.164, 0.00971521, 0.00956586, -1.96488, 0.0852173, 0, 0, 0.0477408, 0.00956586, -0.260618, 0.0217227
94.168, 0.00975796, 0.00975037, -1.96486, 0.128512, 0, 0, 0.0477835, 0.00975037, -0.249138, 0
94.172, 0.00979543, 0.00875418, -1.96486, 0.0115739, 0, 0, 0.047821, 0.00875418, -0.279125, 0.0217227
94.177, 0.00983666, 0.00779337, -1.96486, -0.0402457, 0, 0, 0.0478622, 0.00779337, -0.29337, 0.0217227
94.181, 0.0098706, 0.00773643, -1.96489, -0.0522565, 0, 0, 0.0478962, 0.00773643, -0.295895, -0.0217227
94.185, 0.00989334, 0.00733955, -1.96487, 0.0527283, 0, 0, 0.0479189, 0.00733955, -0.271418, 0.0217227
94.189, 0.00990009, 0.00712569, -1.9649, -0.0267026, 0, 0, 0.0479256, 0.00712569, -0.290894, 0
94.193, 0.00991451, 0.0057316, -1.96491, -0.0188738, 0, 0, 0.0479401, 0.0057316, -0.292361, -0.0651681
94.197, 0.0099274, 0.0058195, -1.96492, -0.0560852, 0, 0, 0.047953, 0.0058195, -0.300858, -0.0651681
94.202, 0.00994692, 0.00474312, -1.96488, 0.0713719, 0, 0, 0.0479725, 0.00474312, -0.272777, -0.0434454
94.206, 0.0099628, 0.00433908, -1.9649, 0.025369, 0, 0, 0.0479884, 0.00433908, -0.284593, 0.108613
94.211, 0.00997462, 0.00278568, -1.96491, -0.0795072, 0, 0, 0.0480002, 0.00278568, -0.313498, 0.0434454
94.216, 0.00998152, 0.0016164, -1.96488, 0.0836801, 0, 0, 0.0480071, 0.0016164, -0.277284, 0
94.221, 0.00998776, 0.0010594, -1.96487, 0.155994, 0, 0, 0.0480133, 0.0010594, -0.261288, 0
94.228, 0.00999478, 0.00158839, -1.9649, 0.0542629, 0, 0, 0.0480203, 0.00158839, -0.284207, 0
94.233, 0.0100053, 0.00156307, -1.96487, 0.137482, 0, 0, 0.0480309, 0.00156307, -0.264177, 0.0217227
94.237, 0.0100103, 0.00088282, -1.9649, 0.0265015, 0, 0, 0.0480359, 0.00088282, -0.292424, -0.0651681
94.241, 0.0100125, 0.000690602, -1.96491, -0.0422363, 0, 0, 0.048038, 0.000690602, -0.309348, -0.0434454
94.245, 0.0100131, 0.000122607, -1.96488, 0.0798559, 0, 0, 0.0480387, 0.000122607, -0.281537, 0
94.249, 0.0100154, 0.000648083, -1.9649, -0.00138194, 0, 0, 0.048041, 0.000648083, -0.299625, -0.0434454
94.254, 0.0100182, 0.000473781, -1.96488, 0.015034, 0, 0, 0.0480437, 0.000473781, -0.29609, -0.0651681
94.258, 0.0100212, 0.000396378, -1.9649, -0.101298, 0, 0, 0.0480468, 0.000396378, -0.32411, 0
94.263, 0.010019, -0.00056627, -1.96488, 0.0263022, 0, 0, 0.0480445, -0.00056627, -0.296031, 0.0868908
94.268, 0.00999599, 0.000119173, -1.96486, 0.0452952, 0, 0, 0.0480215, 0.000119173, -0.290074, -0.0217227
94.273, 0.009989, 0.00142441, -1.96486, 0.0537118, 0, 0, 0.0480146, 0.00142441, -0.284833, -0.0217227
94.277, 0.00998948, 0.00248367, -1.96489, -0.0223552, 0, 0, 0.048015, 0.00248367, -0.300353, 0.0217227
94.282, 0.0100009, 0.00239359, -1.96487, 0.10353, 0, 0, 0.0480264, 0.00239359, -0.270258, -0.0651681
94.286, 0.0100138, 0.00250194, -1.9649, 0.00754431, 0, 0, 0.0480393, 0.00250194, -0.292785, -0.0217227
94.291, 0.0100298, 0.00366268, -1.96487, 0.0980039, 0, 0, 0.0480554, 0.00366268, -0.267915, -0.0434454
94.295, 0.0100495, 0.00492086, -1.9649, -0.0997354, 0, 0, 0.0480751, 0.00492086, -0.311779, -0.0217227
94.3, 0.0100824, 0.0062583, -1.96487, -0.00977439, 0, 0, 0.048108, 0.0062583, -0.286326, -0.0217227
94.304, 0.010113, 0.00688945, -1.9649, -0.120115, 0, 0, 0.0481386, 0.00688945, -0.310695, 0
94.31, 0.01015, 0.00757825, -1.96491, -0.169011, 0, 0, 0.0481755, 0.00757825, -0.320101, 0
94.314, 0.0101844, 0.00799314, -1.96488, -0.0451668, 0, 0, 0.0482099, 0.00799314, -0.288862, 0
94.318, 0.0102171, 0.00814184, -1.96487, 0.00971308, 0, 0, 0.0482426, 0.00814184, -0.274848, 0
94.322, 0.0102468, 0.00757746, -1.96486, 0.0442026, 0, 0, 0.0482724, 0.00757746, -0.267581, -0.0217227
94.326, 0.010274, 0.00654804, -1.96489, -0.031263, 0, 0, 0.0482996, 0.00654804, -0.287883, 0.0868908
94.331, 0.0102993, 0.00497979, -1.96491, -0.0576637, 0, 0, 0.0483248, 0.00497979, -0.297832, -0.0868908
94.335, 0.0103237, 0.0049777, -1.96488, 0.0824072, 0, 0, 0.0483492, 0.0049777, -0.263918, 0
94.34, 0.0103456, 0.00487857, -1.9649, -0.0127685, 0, 0, 0.0483712, 0.00487857, -0.286644, 0
94.345, 0.0103359, 0.00450228, -1.96488, 0.0788324, 0, 0, 0.0483615, 0.00450228, -0.265803, -0.0868908
94.35, 0.010342, 0.00374022, -1.9649, -0.0206112, 0, 0, 0.0483676, 0.00374022, -0.291478, -0.0651681
94.355, 0.0103499, 0.00314202, -1.96491, -0.0521612, 0, 0, 0.0483755, 0.00314202, -0.300445, 0.0434454
94.36, 0.0103558, 0.00195206, -1.96492, -0.0739654, 0, 0, 0.0483814, 0.00195206, -0.308614, 0.0217227
94.365, 0.0103608, 0.0016834, -1.96488, 0.0337204, 0, 0, 0.0483864, 0.0016834, -0.283425, 0
94.369, 0.0103636, 0.00011813, -1.96487, 0.0243306, 0, 0, 0.0483891, 0.00011813, -0.289619, -0.0217227
94.373, 0.0103692, 0.00135422, -1.96486, 0.0655442, 0, 0, 0.0483947, 0.00135422, -0.276512, 0
94.377, 0.0103767, 0.0020134, -1.96489, -0.0554455, 0, 0, 0.0484023, 0.0020134, -0.303704, 0
94.381, 0.0103889, 0.00356567, -1.96491, -0.107496, 0, 0, 0.0484144, 0.00356567, -0.312036, -0.0434454
94.387, 0.0104031, 0.00354645, -1.96488, 0.0603247, 0, 0, 0.0484287, 0.00354645, -0.271671, -0.0217227
94.392, 0.0104233, 0.00405757, -1.96486, 0.128434, 0, 0, 0.0484489, 0.00405757, -0.253751, -0.0434454
94.397, 0.0104471, 0.00450438, -1.96486, 0.158615, 0, 0, 0.0484726, 0.00450438, -0.245028, -0.0434454
94.402, 0.0104708, 0.00544299, -1.96486, 0.155561, 0, 0, 0.0484963, 0.00544299, -0.243013, -0.0868908
94.407, 0.0104935, 0.00526536, -1.96489, 0.0454654, 0, 0, 0.0485191, 0.00526536, -0.269504, -0.130336
94.411, 0.0105246, 0.00566827, -1.96487, 0.100726, 0, 0, 0.0485502, 0.00566827, -0.254773, 0
94.415, 0.010555, 0.00678654, -1.96486, 0.110351, 0, 0, 0.0485805, 0.00678654, -0.249162, -0.0217227
94.42, 0.0105884, 0.0067636, -1.9649, -0.0551482, 0, 0, 0.048614, 0.0067636, -0.288368, -0.0868908
94.425, 0.0105943, 0.00781477, -1.96487, 0.0279772, 0, 0, 0.0486198, 0.00781477, -0.265686, -0.152059
94.429, 0.0106259, 0.00820769, -1.96486, 0.0366497, 0, 0, 0.0486515, 0.00820769, -0.262133, 0
94.434, 0.0106588, 0.00834517, -1.9649, -0.0463448, 0, 0, 0.0486844, 0.00834517, -0.281178, -0.0434454
94.439, 0.0106924, 0.00884906, -1.96487, -0.0103669, 0, 0, 0.048718, 0.00884906, -0.270769, -0.0651681
94.444, 0.0107278, 0.00866442, -1.96486, 0.0282635, 0, 0, 0.0487534, 0.00866442, -0.261457, -0.0434454
94.448, 0.0107773, 0.0091756, -1.9649, -0.0899593, 0, 0, 0.0488028, 0.0091756, -0.28774, 0.0651681
94.453, 0.0108351, 0.0102914, -1.96487, -0.0336058, 0, 0, 0.0488607, 0.0102914, -0.27053, 0
94.458, 0.0108844, 0.0103385, -1.96486, 0.048476, 0, 0, 0.0489099, 0.0103385, -0.250016, 0.0434454
94.463, 0.0109435, 0.0112851, -1.9649, -0.065356, 0, 0, 0.0489691, 0.0112851, -0.273991, 0
94.468, 0.0109957, 0.0123717, -1.96491, -0.155698, 0, 0, 0.0490213, 0.0123717, -0.292084, -0.108613
94.473, 0.0110486, 0.0128508, -1.96492, -0.169132, 0, 0, 0.0490741, 0.0128508, -0.293294, 0
94.477, 0.0111248, 0.0151718, -1.96492, -0.175086, 0, 0, 0.0491504, 0.0151718, -0.287666, 0
94.482, 0.0111995, 0.016904, -1.96488, -0.000137366, 0, 0, 0.0492251, 0.016904, -0.240227, 0
94.487, 0.0112745, 0.018488, -1.96487, 0.0672187, 0, 0, 0.0493, 0.018488, -0.218936, -0.0651681
94.491, 0.0113766, 0.0202243, -1.96486, 0.0970666, 0, 0, 0.0494022, 0.0202243, -0.205836, -0.0651681
94.497, 0.0115018, 0.0227351, -1.96486, 0.089953, 0, 0, 0.0495273, 0.0227351, -0.199273, 0
94.501, 0.0115885, 0.0254795, -1.96489, 0.00622178, 0, 0, 0.049614, 0.0254795, -0.211046, 0.0434454
94.505, 0.0117029, 0.0262866, -1.96487, 0.124017, 0, 0, 0.0497284, 0.0262866, -0.179066, -0.0217227
94.509, 0.0118135, 0.0271976, -1.96486, 0.15744, 0, 0, 0.049839, 0.0271976, -0.167087, -0.173782
94.513, 0.0119234, 0.0278598, -1.9649, 0.0595975, 0, 0, 0.049949, 0.0278598, -0.187202, 0.130336
94.517, 0.0120351, 0.0279285, -1.96487, 0.0850839, 0, 0, 0.0500607, 0.0279285, -0.179252, 0
94.522, 0.0121466, 0.0279193, -1.96486, 0.0963779, 0, 0, 0.0501721, 0.0279193, -0.174906, 0
94.526, 0.0122274, 0.028249, -1.96486, 0.191349, 0, 0, 0.0502529, 0.028249, -0.150114, 0
94.531, 0.0123275, 0.0285794, -1.96486, 0.0558482, 0, 0, 0.0503531, 0.0285794, -0.180231, 0.0651681
94.535, 0.0125108, 0.0304286, -1.96489, -0.0120206, 0, 0, 0.0505364, 0.0304286, -0.189048, -0.0217227
94.54, 0.0126631, 0.0320624, -1.96491, -0.0115853, 0, 0, 0.0506886, 0.0320624, -0.182513, 0
94.545, 0.0127682, 0.0332312, -1.96492, -0.0246919, 0, 0, 0.0507938, 0.0332312, -0.181107, 0
94.549, 0.0129556, 0.0317083, -1.96492, -0.0524049, 0, 0, 0.0509812, 0.0317083, -0.188834, -0.0868908
94.553, 0.0130387, 0.0310335, -1.96492, -0.0427806, 0, 0, 0.0510643, 0.0310335, -0.187011, 0
94.557, 0.0132115, 0.0303276, -1.96492, -0.0189577, 0, 0, 0.051237, 0.0303276, -0.18053, -0.108613
94.562, 0.0133533, 0.0301222, -1.96488, 0.137111, 0, 0, 0.0513788, 0.0301222, -0.141552, 0.0434454
94.567, 0.0134828, 0.0304391, -1.96491, 0.0357246, 0, 0, 0.0515084, 0.0304391, -0.1631, -0.0217227
94.571, 0.0136079, 0.0308759, -1.96492, 0.00409611, 0, 0, 0.0516335, 0.0308759, -0.167699, 0
94.576, 0.0137763, 0.0337755, -1.96492, -0.0114843, 0, 0, 0.0518019, 0.0337755, -0.161529, 0.152059
94.581, 0.013932, 0.0358026, -1.96492, -0.0371642, 0, 0, 0.0519575, 0.0358026, -0.160191, 0.0434454
94.586, 0.0140896, 0.0367867, -1.96492, -0.0446324, 0, 0, 0.0521151, 0.0367867, -0.157122, 0.0651681
94.591, 0.0142622, 0.0375046, -1.96492, -0.0690644, 0, 0, 0.0522877, 0.0375046, -0.15857, 0
94.595, 0.0144703, 0.039418, -1.96492, -0.030605, 0, 0, 0.0524959, 0.039418, -0.141378, -0.108613
94.599, 0.0146526, 0.0407119, -1.96492, -0.0135622, 0, 0, 0.0526781, 0.0407119, -0.131281, -0.108613
94.605, 0.014825, 0.0414322, -1.96492, -0.00600993, 0, 0, 0.0528505, 0.0414322, -0.125066, -0.0434454
94.61, 0.0149965, 0.0424199, -1.96492, -0.0378676, 0, 0, 0.0530221, 0.0424199, -0.12762, -0.0434454
94.615, 0.0152672, 0.0432704, -1.96492, -0.0308623, 0, 0, 0.0532927, 0.0432704, -0.11974, 0
94.621, 0.0154844, 0.0435371, -1.96492, -0.0136762, 0, 0, 0.0535099, 0.0435371, -0.111706, -0.0651681
94.625, 0.0156809, 0.0451031, -1.96492, -0.0553466, 0, 0, 0.0537065, 0.0451031, -0.114764, 0.0434454
94.629, 0.0158675, 0.0452421, -1.96492, -0.0738123, 0, 0, 0.0538931, 0.0452421, -0.11605, 0.0434454
94.633, 0.0160459, 0.0444535, -1.96492, 0.0220534, 0, 0, 0.0540715, 0.0444535, -0.0924409, -0.0434454
94.638, 0.0162692, 0.0442551, -1.96492, 0.0966102, 0, 0, 0.0542947, 0.0442551, -0.0717624, 0.0651681
94.643, 0.0164613, 0.043092, -1.96492, 0.0443762, 0, 0, 0.0544868, 0.043092, -0.0843745, 0.0868908
94.647, 0.0166384, 0.0421352, -1.96496, -0.13367, 0, 0, 0.054664, 0.0421352, -0.126824, 0.108613
94.652, 0.0168071, 0.0410081, -1.96494, -0.0561049, 0, 0, 0.0548327, 0.0410081, -0.108601, 0
94.657, 0.0169713, 0.0408449, -1.96493, -0.0201682, 0, 0, 0.0549969, 0.0408449, -0.0979597, 0.0434454
94.661, 0.0171874, 0.040221, -1.96493, -0.00346106, 0, 0, 0.055213, 0.040221, -0.0923263, 0.0217227
94.665, 0.0173687, 0.039093, -1.96492, 0.054011, 0, 0, 0.0553942, 0.039093, -0.078735, 0
94.669, 0.0175522, 0.0379273, -1.96492, 0.101384, 0, 0, 0.0555777, 0.0379273, -0.0676255, 0.0434454
94.673, 0.0176752, 0.0378576, -1.96492, 0.122377, 0, 0, 0.0557007, 0.0378576, -0.0609418, 0.0434454
94.677, 0.0178535, 0.0380138, -1.96496, -0.020873, 0, 0, 0.055879, 0.0380138, -0.0922033, -0.0217227
