T,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_pos_degree,waist_vel,c_pitch_pos,c_pitch_vel,Fr,Fb,wheel_torque,waist_torque
0.493, -3.097, -0.0258824, 0, 0, -2.35, -1233.64, 0, -0.458512, -0.0258824, -2.22, 0, 0, 0
0.495, -3.09703, -0.0262973, 0, 0, -2.35, -1233.64, 0, -0.458544, -0.0262973, -2.22, 0, 0, 0
0.497, -3.0971, -0.0257403, 0, 0, -2.35, -1233.64, 0, -0.458613, -0.0257403, -2.22, 0, 0, 0
0.499, -3.09713, -0.0254935, 0, 0, -2.35, -1233.64, 0, -0.458643, -0.0254935, -2.22, 0, 0, 0
0.501, -3.0972, -0.0261253, 0, 0, -2.35, -1233.64, 0, -0.458715, -0.0261253, -2.22, 0, 0, 0
0.503, -3.09723, -0.0264053, 0, 0, -2.35, -1233.64, 0, -0.458747, -0.0264053, -2.22, 0, 0, 0
0.505, -3.0973, -0.0261586, 0, 0, -2.35, -1233.64, 0, -0.458819, -0.0261586, -2.22, 0, 0, 0
0.508, -3.09734, -0.0260493, 0, 0, -2.35, -1233.64, 0, -0.458851, -0.0260493, -2.22, 0, 0, 0
0.51, -3.09741, -0.0265187, 0, 0, -2.35, -1233.64, 0, -0.458925, -0.0265187, -2.22, 0, 0, 0
0.512, -3.09744, -0.0267266, 0, 0, -2.35, -1233.64, 0, -0.458958, -0.0267266, -2.22, 0, 0, 0
0.514, -3.09752, -0.027784, 0, 0, -2.35, -1233.64, 0, -0.459035, -0.027784, -2.22, 0, 0, 0
0.516, -3.09755, -0.0282525, 0, 0, -2.35, -1233.64, 0, -0.459068, -0.0282525, -2.22, 0, 0, 0
0.518, -3.09763, -0.0275705, 0, 0, -2.35, -1233.64, 0, -0.459144, -0.0275705, -2.22, 0, 0, 0
0.52, -3.09766, -0.0272682, 0, 0, -2.35, -1233.64, 0, -0.459177, -0.0272682, -2.22, 0, 0, 0
0.522, -3.09774, -0.027246, 0, 0, -2.35, -1233.64, 0, -0.459252, -0.027246, -2.22, 0, 0, 0
0.524, -3.09777, -0.0272361, 0, 0, -2.35, -1233.64, 0, -0.459285, -0.0272361, -2.22, 0, 0, 0
0.526, -3.09785, -0.0281948, 0, 0, -2.35, -1233.64, 0, -0.459361, -0.0281948, -2.22, 0, 0, 0
0.528, -3.09788, -0.0286196, 0, 0, -2.35, -1233.64, 0, -0.459395, -0.0286196, -2.22, 0, 0, 0
0.53, -3.09796, -0.0287713, 0, 0, -2.35, -1233.64, 0, -0.459474, -0.0287713, -2.22, 0, 0, 0
0.532, -3.09799, -0.0288385, 0, 0, -2.35, -1233.64, 0, -0.459509, -0.0288385, -2.22, 0, 0, 0
0.534, -3.09807, -0.0285345, 0, 0, -2.35, -1233.64, 0, -0.459587, -0.0285345, -2.22, 0, 0, 0
0.536, -3.09811, -0.0283998, 0, 0, -2.35, -1233.64, 0, -0.459621, -0.0283998, -2.22, 0, 0, 0
0.538, -3.09819, -0.0288598, 0, 0, -2.35, -1233.64, 0, -0.459701, -0.0288598, -2.22, 0, 0, 0
0.54, -3.09822, -0.0290637, 0, 0, -2.35, -1233.64, 0, -0.459737, -0.0290637, -2.22, 0, 0, 0
0.542, -3.09831, -0.0292269, 0, 0, -2.35, -1233.64, 0, -0.459823, -0.0292269, -2.22, 0, 0, 0
0.544, -3.09835, -0.0292993, 0, 0, -2.35, -1233.64, 0, -0.459861, -0.0292993, -2.22, 0, 0, 0
0.546, -3.09843, -0.0303331, 0, 0, -2.35, -1233.64, 0, -0.459944, -0.0303331, -2.22, 0, 0, 0
0.548, -3.09853, -0.0293823, 0, 0, -2.35, -1233.64, 0, -0.460045, -0.0293823, -2.22, 0, 0, 0
0.55, -3.09857, -0.0289609, 0, 0, -2.35, -1233.64, 0, -0.46009, -0.0289609, -2.22, 0, 0, 0
0.552, -3.09859, -0.0287742, 0, 0, -2.35, -1233.64, 0, -0.46011, -0.0287742, -2.22, 0, 0, 0
0.554, -3.09869, -0.0302136, 0, 0, -2.35, -1233.64, 0, -0.460204, -0.0302136, -2.22, 0, 0, 0
0.556, -3.09873, -0.0308515, 0, 0, -2.35, -1233.64, 0, -0.460246, -0.0308515, -2.22, 0, 0, 0
0.558, -3.09881, -0.0299458, 0, 0, -2.35, -1233.64, 0, -0.46033, -0.0299458, -2.22, 0, 0, 0
0.56, -3.09885, -0.0295444, 0, 0, -2.35, -1233.64, 0, -0.460366, -0.0295444, -2.22, 0, 0, 0
0.562, -3.09894, -0.0311095, 0, 0, -2.35, -1233.64, 0, -0.460451, -0.0311095, -2.22, 0, 0, 0
0.564, -3.09897, -0.031803, 0, 0, -2.35, -1233.64, 0, -0.460489, -0.031803, -2.22, 0, 0, 0
0.566, -3.09906, -0.030813, 0, 0, -2.35, -1233.64, 0, -0.460573, -0.030813, -2.22, 0, 0, 0
0.568, -3.0991, -0.0303743, 0, 0, -2.35, -1233.64, 0, -0.460611, -0.0303743, -2.22, 0, 0, 0
0.57, -3.09918, -0.0311425, 0, 0, -2.35, -1233.64, 0, -0.460696, -0.0311425, -2.22, 0, 0, 0
0.572, -3.09922, -0.0314829, 0, 0, -2.35, -1233.64, 0, -0.460734, -0.0314829, -2.22, 0, 0, 0
0.574, -3.0993, -0.0316334, 0, 0, -2.35, -1233.64, 0, -0.46082, -0.0316334, -2.22, 0, 0, 0
0.576, -3.09934, -0.0317001, 0, 0, -2.35, -1233.64, 0, -0.460858, -0.0317001, -2.22, 0, 0, 0
0.578, -3.09943, -0.0312493, 0, 0, -2.35, -1233.64, 0, -0.460944, -0.0312493, -2.22, 0, 0, 0
0.58, -3.09947, -0.0310495, 0, 0, -2.35, -1233.64, 0, -0.460982, -0.0310495, -2.22, 0, 0, 0
0.582, -3.09956, -0.0317758, 0, 0, -2.35, -1233.64, 0, -0.461071, -0.0317758, -2.22, 0, 0, 0
0.584, -3.09967, -0.0324684, 0, 0, -2.35, -1233.64, 0, -0.461182, -0.0324684, -2.22, 0, 0, 0
0.586, -3.09972, -0.0327752, 0, 0, -2.35, -1233.64, 0, -0.461231, -0.0327752, -2.22, 0, 0, 0
0.588, -3.09981, -0.0319863, 0, 0, -2.35, -1233.64, 0, -0.461324, -0.0319863, -2.22, 0, 0, 0
0.59, -3.09985, -0.0316367, 0, 0, -2.35, -1233.64, 0, -0.461365, -0.0316367, -2.22, 0, 0, 0
0.592, -3.09994, -0.0322953, 0, 0, -2.35, -1233.64, 0, -0.461455, -0.0322953, -2.22, 0, 0, 0
0.594, -3.09998, -0.0325871, 0, 0, -2.35, -1233.64, 0, -0.461495, -0.0325871, -2.22, 0, 0, 0
0.596, -3.10007, -0.0331244, 0, 0, -2.35, -1233.64, 0, -0.461587, -0.0331244, -2.22, 0, 0, 0
0.598, -3.10011, -0.0333626, 0, 0, -2.35, -1233.64, 0, -0.461628, -0.0333626, -2.22, 0, 0, 0
0.601, -3.1002, -0.0332096, 0, 0, -2.35, -1233.64, 0, -0.461719, -0.0332096, -2.22, 0, 0, 0
0.603, -3.10024, -0.0331418, 0, 0, -2.35, -1233.64, 0, -0.461759, -0.0331418, -2.22, 0, 0, 0
0.605, -3.10033, -0.0325201, 0, 0, -2.35, -1233.64, 0, -0.461848, -0.0325201, -2.22, 0, 0, 0
0.607, -3.10037, -0.0322446, 0, 0, -2.35, -1233.64, 0, -0.461888, -0.0322446, -2.22, 0, 0, 0
0.61, -3.10046, -0.0323814, 0, 0, -2.35, -1233.64, 0, -0.461977, -0.0323814, -2.22, 0, 0, 0
0.612, -3.10057, -0.0324048, 0, 0, -2.35, -1233.64, 0, -0.462089, -0.0324048, -2.22, 0, 0, 0
0.614, -3.10062, -0.0324151, 0, 0, -2.35, -1233.64, 0, -0.462139, -0.0324151, -2.22, 0, 0, 0
0.616, -3.10072, -0.0339773, 0, 0, -2.35, -1233.64, 0, -0.462237, -0.0339773, -2.22, 0, 0, 0
0.618, -3.10076, -0.0346696, 0, 0, -2.35, -1233.64, 0, -0.462281, -0.0346696, -2.22, 0, 0, 0
0.62, -3.10086, -0.0339741, 0, 0, -2.35, -1233.64, 0, -0.462377, -0.0339741, -2.22, 0, 0, 0
0.622, -3.1009, -0.0336659, 0, 0, -2.35, -1233.64, 0, -0.462419, -0.0336659, -2.22, 0, 0, 0
0.624, -3.101, -0.0346059, 0, 0, -2.35, -1233.64, 0, -0.462513, -0.0346059, -2.22, 0, 0, 0
0.627, -3.10104, -0.0350224, 0, 0, -2.35, -1233.64, 0, -0.462555, -0.0350224, -2.22, 0, 0, 0
0.629, -3.10113, -0.0346879, 0, 0, -2.35, -1233.64, 0, -0.462648, -0.0346879, -2.22, 0, 0, 0
0.631, -3.10117, -0.0345397, 0, 0, -2.35, -1233.64, 0, -0.462689, -0.0345397, -2.22, 0, 0, 0
0.633, -3.10128, -0.0341768, 0, 0, -2.35, -1233.64, 0, -0.4628, -0.0341768, -2.22, 0, 0, 0
0.637, -3.10133, -0.034016, 0, 0, -2.35, -1233.64, 0, -0.462849, -0.034016, -2.22, 0, 0, 0
0.639, -3.10143, -0.0338325, 0, 0, -2.35, -1233.64, 0, -0.462948, -0.0338325, -2.22, 0, 0, 0
0.641, -3.10155, -0.0339739, 0, 0, -2.35, -1233.64, 0, -0.463067, -0.0339739, -2.22, 0, 0, 0
0.644, -3.10168, -0.0332601, 0, 0, -2.35, -1233.64, 0, -0.463191, -0.0332601, -2.22, 0, 0, 0
0.646, -3.10173, -0.0329438, 0, 0, -2.35, -1233.64, 0, -0.463247, -0.0329438, -2.22, 0, 0, 0
0.648, -3.10183, -0.0338039, 0, 0, -2.35, -1233.64, 0, -0.463348, -0.0338039, -2.22, 0, 0, 0
0.651, -3.10188, -0.0341851, 0, 0, -2.35, -1233.64, 0, -0.463393, -0.0341851, -2.22, 0, 0, 0
0.653, -3.10197, -0.0335372, 0, 0, -2.35, -1233.64, 0, -0.463488, -0.0335372, -2.22, 0, 0, 0
0.655, -3.10201, -0.0332501, 0, 0, -2.35, -1233.64, 0, -0.46353, -0.0332501, -2.22, 0, 0, 0
0.657, -3.10211, -0.0342753, 0, 0, -2.35, -1233.64, 0, -0.463626, -0.0342753, -2.22, 0, 0, 0
0.659, -3.10215, -0.0347297, 0, 0, -2.35, -1233.64, 0, -0.463668, -0.0347297, -2.22, 0, 0, 0
0.661, -3.10225, -0.0347425, 0, 0, -2.35, -1233.64, 0, -0.463763, -0.0347425, -2.22, 0, 0, 0
0.663, -3.10229, -0.0347482, 0, 0, -2.35, -1233.64, 0, -0.463805, -0.0347482, -2.22, 0, 0, 0
0.665, -3.10239, -0.034863, 0, 0, -2.35, -1233.64, 0, -0.463902, -0.034863, -2.22, 0, 0, 0
0.667, -3.10243, -0.0349138, 0, 0, -2.35, -1233.64, 0, -0.463945, -0.0349138, -2.22, 0, 0, 0
0.669, -3.10253, -0.0354189, 0, 0, -2.35, -1233.64, 0, -0.464042, -0.0354189, -2.22, 0, 0, 0
0.671, -3.10257, -0.0356427, 0, 0, -2.35, -1233.64, 0, -0.464084, -0.0356427, -2.22, 0, 0, 0
0.674, -3.10267, -0.0361488, 0, 0, -2.35, -1233.64, 0, -0.464182, -0.0361488, -2.22, 0, 0, 0
0.676, -3.10279, -0.0355943, 0, 0, -2.35, -1233.64, 0, -0.464305, -0.0355943, -2.22, 0, 0, 0
0.678, -3.10284, -0.0353486, 0, 0, -2.35, -1233.64, 0, -0.464359, -0.0353486, -2.22, 0, 0, 0
0.68, -3.10295, -0.0358333, 0, 0, -2.35, -1233.64, 0, -0.464461, -0.0358333, -2.22, 0, 0, 0
0.682, -3.10299, -0.0360481, 0, 0, -2.35, -1233.64, 0, -0.464507, -0.0360481, -2.22, 0, 0, 0
0.684, -3.10309, -0.0354752, 0, 0, -2.35, -1233.64, 0, -0.464603, -0.0354752, -2.22, 0, 0, 0
0.686, -3.10313, -0.0352214, 0, 0, -2.35, -1233.64, 0, -0.464646, -0.0352214, -2.22, 0, 0, 0
0.688, -3.10315, -0.0351089, 0, 0, -2.35, -1233.64, 0, -0.464664, -0.0351089, -2.22, 0, 0, 0
0.69, -3.10324, -0.0354675, 0, 0, -2.35, -1233.64, 0, -0.464752, -0.0354675, -2.22, 0, 0, 0
0.692, -3.10327, -0.0356264, 0, 0, -2.35, -1233.64, 0, -0.464791, -0.0356264, -2.22, 0, 0, 0
0.694, -3.10337, -0.0360298, 0, 0, -2.35, -1233.64, 0, -0.464888, -0.0360298, -2.22, 0, 0, 0
0.696, -3.10349, -0.0357289, 0, 0, -2.35, -1233.64, 0, -0.465009, -0.0357289, -2.22, 0, 0, 0
0.698, -3.10355, -0.0355955, 0, 0, -2.35, -1233.64, 0, -0.465063, -0.0355955, -2.22, 0, 0, 0
0.7, -3.10365, -0.0360175, 0, 0, -2.35, -1233.64, 0, -0.465165, -0.0360175, -2.22, 0, 0, 0
0.702, -3.10369, -0.0362045, 0, 0, -2.35, -1233.64, 0, -0.465211, -0.0362045, -2.22, 0, 0, 0
0.705, -3.10379, -0.0356189, 0, 0, -2.35, -1233.64, 0, -0.465309, -0.0356189, -2.22, 0, 0, 0
0.707, -3.10384, -0.0353593, 0, 0, -2.35, -1233.64, 0, -0.465352, -0.0353593, -2.22, 0, 0, 0
0.709, -3.10394, -0.0359889, 0, 0, -2.35, -1233.64, 0, -0.465452, -0.0359889, -2.22, 0, 0, 0
0.711, -3.10398, -0.0362679, 0, 0, -2.35, -1233.64, 0, -0.465496, -0.0362679, -2.22, 0, 0, 0
0.713, -3.10408, -0.0370212, 0, 0, -2.35, -1233.64, 0, -0.465596, -0.0370212, -2.22, 0, 0, 0
0.715, -3.10413, -0.037355, 0, 0, -2.35, -1233.64, 0, -0.465641, -0.037355, -2.22, 0, 0, 0
0.717, -3.10425, -0.0366128, 0, 0, -2.35, -1233.64, 0, -0.465762, -0.0366128, -2.22, 0, 0, 0
0.719, -3.1043, -0.0362839, 0, 0, -2.35, -1233.64, 0, -0.465816, -0.0362839, -2.22, 0, 0, 0
0.721, -3.10441, -0.0370645, 0, 0, -2.35, -1233.64, 0, -0.465922, -0.0370645, -2.22, 0, 0, 0
0.723, -3.10445, -0.0374105, 0, 0, -2.35, -1233.64, 0, -0.465969, -0.0374105, -2.22, 0, 0, 0
0.725, -3.10455, -0.0355989, 0, 0, -2.35, -1233.64, 0, -0.466067, -0.0355989, -2.22, 0, 0, 0
0.728, -3.10459, -0.0347961, 0, 0, -2.35, -1233.64, 0, -0.46611, -0.0347961, -2.22, 0, 0, 0
0.73, -3.1047, -0.0369989, 0, 0, -2.35, -1233.64, 0, -0.466212, -0.0369989, -2.22, 0, 0, 0
0.732, -3.10474, -0.037975, 0, 0, -2.35, -1233.64, 0, -0.466258, -0.037975, -2.22, 0, 0, 0
0.734, -3.10485, -0.0374804, 0, 0, -2.35, -1233.64, 0, -0.466361, -0.0374804, -2.22, 0, 0, 0
0.736, -3.10489, -0.0372612, 0, 0, -2.35, -1233.64, 0, -0.466407, -0.0372612, -2.22, 0, 0, 0
0.738, -3.10499, -0.0364969, 0, 0, -2.35, -1233.64, 0, -0.466508, -0.0364969, -2.22, 0, 0, 0
0.74, -3.10504, -0.0361582, 0, 0, -2.35, -1233.64, 0, -0.466553, -0.0361582, -2.22, 0, 0, 0
0.742, -3.10514, -0.0364159, 0, 0, -2.35, -1233.64, 0, -0.466654, -0.0364159, -2.22, 0, 0, 0
0.744, -3.10518, -0.0365301, 0, 0, -2.35, -1233.64, 0, -0.466699, -0.0365301, -2.22, 0, 0, 0
0.746, -3.10528, -0.0359875, 0, 0, -2.35, -1233.64, 0, -0.466798, -0.0359875, -2.22, 0, 0, 0
0.748, -3.10533, -0.0357471, 0, 0, -2.35, -1233.64, 0, -0.466842, -0.0357471, -2.22, 0, 0, 0
0.75, -3.10543, -0.0374211, 0, 0, -2.35, -1233.64, 0, -0.466943, -0.0374211, -2.22, 0, 0, 0
0.752, -3.10547, -0.038163, 0, 0, -2.35, -1233.64, 0, -0.466988, -0.038163, -2.22, 0, 0, 0
0.754, -3.10557, -0.0371553, 0, 0, -2.35, -1233.64, 0, -0.46709, -0.0371553, -2.22, 0, 0, 0
0.756, -3.10562, -0.0367088, 0, 0, -2.35, -1233.64, 0, -0.467135, -0.0367088, -2.22, 0, 0, 0
0.758, -3.10572, -0.0362893, 0, 0, -2.35, -1233.64, 0, -0.467234, -0.0362893, -2.22, 0, 0, 0
0.76, -3.10576, -0.0361034, 0, 0, -2.35, -1233.64, 0, -0.467279, -0.0361034, -2.22, 0, 0, 0
0.762, -3.10586, -0.0367999, 0, 0, -2.35, -1233.64, 0, -0.467379, -0.0367999, -2.22, 0, 0, 0
0.764, -3.10591, -0.0371085, 0, 0, -2.35, -1233.64, 0, -0.467424, -0.0371085, -2.22, 0, 0, 0
0.766, -3.10601, -0.0369853, 0, 0, -2.35, -1233.64, 0, -0.467525, -0.0369853, -2.22, 0, 0, 0
0.768, -3.10605, -0.0369307, 0, 0, -2.35, -1233.64, 0, -0.46757, -0.0369307, -2.22, 0, 0, 0
0.77, -3.10616, -0.0374625, 0, 0, -2.35, -1233.64, 0, -0.467672, -0.0374625, -2.22, 0, 0, 0
0.772, -3.1062, -0.0376982, 0, 0, -2.35, -1233.64, 0, -0.467717, -0.0376982, -2.22, 0, 0, 0
0.774, -3.1063, -0.0373584, 0, 0, -2.35, -1233.64, 0, -0.46782, -0.0373584, -2.22, 0, 0, 0
0.776, -3.10635, -0.0372078, 0, 0, -2.35, -1233.64, 0, -0.467865, -0.0372078, -2.22, 0, 0, 0
0.778, -3.10645, -0.037735, 0, 0, -2.35, -1233.64, 0, -0.467968, -0.037735, -2.22, 0, 0, 0
0.78, -3.1065, -0.0379687, 0, 0, -2.35, -1233.64, 0, -0.468013, -0.0379687, -2.22, 0, 0, 0
0.782, -3.1066, -0.0370328, 0, 0, -2.35, -1233.64, 0, -0.468111, -0.0370328, -2.22, 0, 0, 0
0.784, -3.10664, -0.0366181, 0, 0, -2.35, -1233.64, 0, -0.468154, -0.0366181, -2.22, 0, 0, 0
0.786, -3.10674, -0.0364344, 0, 0, -2.35, -1233.64, 0, -0.468253, -0.0364344, -2.22, 0, 0, 0
0.788, -3.10678, -0.036353, 0, 0, -2.35, -1233.64, 0, -0.468297, -0.036353, -2.22, 0, 0, 0
0.79, -3.10688, -0.0362778, 0, 0, -2.35, -1233.64, 0, -0.468396, -0.0362778, -2.22, 0, 0, 0
0.792, -3.10692, -0.0362444, 0, 0, -2.35, -1233.64, 0, -0.46844, -0.0362444, -2.22, 0, 0, 0
0.794, -3.10703, -0.0368994, 0, 0, -2.35, -1233.64, 0, -0.468542, -0.0368994, -2.22, 0, 0, 0
0.796, -3.10707, -0.0371897, 0, 0, -2.35, -1233.64, 0, -0.468587, -0.0371897, -2.22, 0, 0, 0
0.798, -3.10717, -0.0360193, 0, 0, -2.35, -1233.64, 0, -0.468688, -0.0360193, -2.22, 0, 0, 0
0.8, -3.10722, -0.0355006, 0, 0, -2.35, -1233.64, 0, -0.468732, -0.0355006, -2.22, 0, 0, 0
0.802, -3.10734, -0.0364557, 0, 0, -2.35, -1233.64, 0, -0.468854, -0.0364557, -2.22, 0, 0, 0
0.804, -3.10739, -0.036879, 0, 0, -2.35, -1233.64, 0, -0.468907, -0.036879, -2.22, 0, 0, 0
0.806, -3.1075, -0.0367338, 0, 0, -2.35, -1233.64, 0, -0.469012, -0.0367338, -2.22, 0, 0, 0
0.808, -3.10754, -0.0366695, 0, 0, -2.35, -1233.64, 0, -0.469058, -0.0366695, -2.22, 0, 0, 0
0.81, -3.10764, -0.0373459, 0, 0, -2.35, -1233.64, 0, -0.469159, -0.0373459, -2.22, 0, 0, 0
0.812, -3.10769, -0.0376457, 0, 0, -2.35, -1233.64, 0, -0.469204, -0.0376457, -2.22, 0, 0, 0
0.814, -3.10779, -0.0377042, 0, 0, -2.35, -1233.64, 0, -0.469308, -0.0377042, -2.22, 0, 0, 0
0.816, -3.10784, -0.0377302, 0, 0, -2.35, -1233.64, 0, -0.469354, -0.0377302, -2.22, 0, 0, 0
0.818, -3.10794, -0.0364071, 0, 0, -2.35, -1233.64, 0, -0.469454, -0.0364071, -2.22, 0, 0, 0
0.82, -3.10798, -0.0358208, 0, 0, -2.35, -1233.64, 0, -0.469498, -0.0358208, -2.22, 0, 0, 0
0.822, -3.10808, -0.0371545, 0, 0, -2.35, -1233.64, 0, -0.469601, -0.0371545, -2.22, 0, 0, 0
0.824, -3.10813, -0.0377455, 0, 0, -2.35, -1233.64, 0, -0.469646, -0.0377455, -2.22, 0, 0, 0
0.826, -3.10823, -0.0366354, 0, 0, -2.35, -1233.64, 0, -0.469745, -0.0366354, -2.22, 0, 0, 0
0.828, -3.10827, -0.0361434, 0, 0, -2.35, -1233.64, 0, -0.469789, -0.0361434, -2.22, 0, 0, 0
0.83, -3.10837, -0.0360003, 0, 0, -2.35, -1233.64, 0, -0.469888, -0.0360003, -2.22, 0, 0, 0
0.832, -3.10842, -0.0359369, 0, 0, -2.35, -1233.64, 0, -0.469932, -0.0359369, -2.22, 0, 0, 0
0.834, -3.10852, -0.0360197, 0, 0, -2.35, -1233.64, 0, -0.470031, -0.0360197, -2.22, 0, 0, 0
0.836, -3.10856, -0.0360564, 0, 0, -2.35, -1233.64, 0, -0.470076, -0.0360564, -2.22, 0, 0, 0
0.838, -3.10866, -0.0361838, 0, 0, -2.35, -1233.64, 0, -0.470175, -0.0361838, -2.22, 0, 0, 0
0.84, -3.1087, -0.0362403, 0, 0, -2.35, -1233.64, 0, -0.470219, -0.0362403, -2.22, 0, 0, 0
0.842, -3.1088, -0.036264, 0, 0, -2.35, -1233.64, 0, -0.470319, -0.036264, -2.22, 0, 0, 0
0.844, -3.10885, -0.0362745, 0, 0, -2.35, -1233.64, 0, -0.470364, -0.0362745, -2.22, 0, 0, 0
0.846, -3.10895, -0.0359102, 0, 0, -2.35, -1233.64, 0, -0.470462, -0.0359102, -2.22, 0, 0, 0
0.848, -3.10899, -0.0357487, 0, 0, -2.35, -1233.64, 0, -0.470506, -0.0357487, -2.22, 0, 0, 0
0.85, -3.10909, -0.0355279, 0, 0, -2.35, -1233.64, 0, -0.470603, -0.0355279, -2.22, 0, 0, 0
0.852, -3.10913, -0.0354301, 0, 0, -2.35, -1233.64, 0, -0.470646, -0.0354301, -2.22, 0, 0, 0
0.854, -3.10923, -0.0365378, 0, 0, -2.35, -1233.64, 0, -0.470748, -0.0365378, -2.22, 0, 0, 0
0.856, -3.10928, -0.0370287, 0, 0, -2.35, -1233.64, 0, -0.470792, -0.0370287, -2.22, 0, 0, 0
0.858, -3.10937, -0.0366533, 0, 0, -2.35, -1233.64, 0, -0.470886, -0.0366533, -2.22, 0, 0, 0
0.86, -3.10941, -0.0364869, 0, 0, -2.35, -1233.64, 0, -0.470927, -0.0364869, -2.22, 0, 0, 0
0.862, -3.10951, -0.0360777, 0, 0, -2.35, -1233.64, 0, -0.471025, -0.0360777, -2.22, 0, 0, 0
0.864, -3.10955, -0.0358963, 0, 0, -2.35, -1233.64, 0, -0.471068, -0.0358963, -2.22, 0, 0, 0
0.866, -3.10965, -0.0359653, 0, 0, -2.35, -1233.64, 0, -0.471166, -0.0359653, -2.22, 0, 0, 0
0.868, -3.10969, -0.0359958, 0, 0, -2.35, -1233.64, 0, -0.471209, -0.0359958, -2.22, 0, 0, 0
0.87, -3.10979, -0.0353055, 0, 0, -2.35, -1233.64, 0, -0.471308, -0.0353055, -2.22, 0, 0, 0
0.872, -3.10984, -0.0349996, 0, 0, -2.35, -1233.64, 0, -0.471352, -0.0349996, -2.22, 0, 0, 0
0.874, -3.10993, -0.0362738, 0, 0, -2.35, -1233.64, 0, -0.471451, -0.0362738, -2.22, 0, 0, 0
0.876, -3.10998, -0.0368384, 0, 0, -2.35, -1233.64, 0, -0.471495, -0.0368384, -2.22, 0, 0, 0
0.878, -3.11008, -0.0361988, 0, 0, -2.35, -1233.64, 0, -0.471594, -0.0361988, -2.22, 0, 0, 0
0.88, -3.11012, -0.0359154, 0, 0, -2.35, -1233.64, 0, -0.471638, -0.0359154, -2.22, 0, 0, 0
0.882, -3.11022, -0.0351584, 0, 0, -2.35, -1233.64, 0, -0.471734, -0.0351584, -2.22, 0, 0, 0
0.884, -3.11026, -0.0348229, 0, 0, -2.35, -1233.64, 0, -0.471777, -0.0348229, -2.22, 0, 0, 0
0.886, -3.11037, -0.034821, 0, 0, -2.35, -1233.64, 0, -0.47189, -0.034821, -2.22, 0, 0, 0
0.888, -3.11042, -0.0348201, 0, 0, -2.35, -1233.64, 0, -0.47194, -0.0348201, -2.22, 0, 0, 0
0.89, -3.11052, -0.0349301, 0, 0, -2.35, -1233.64, 0, -0.47204, -0.0349301, -2.22, 0, 0, 0
0.892, -3.11057, -0.0349789, 0, 0, -2.35, -1233.64, 0, -0.472084, -0.0349789, -2.22, 0, 0, 0
0.894, -3.11067, -0.0351877, 0, 0, -2.35, -1233.64, 0, -0.472181, -0.0351877, -2.22, 0, 0, 0
0.896, -3.11071, -0.0352802, 0, 0, -2.35, -1233.64, 0, -0.472224, -0.0352802, -2.22, 0, 0, 0
0.898, -3.11081, -0.0355069, 0, 0, -2.35, -1233.64, 0, -0.472322, -0.0355069, -2.22, 0, 0, 0
0.9, -3.11085, -0.0356074, 0, 0, -2.35, -1233.64, 0, -0.472365, -0.0356074, -2.22, 0, 0, 0
0.902, -3.11094, -0.0345005, 0, 0, -2.35, -1233.64, 0, -0.47246, -0.0345005, -2.22, 0, 0, 0
0.904, -3.11099, -0.03401, 0, 0, -2.35, -1233.64, 0, -0.472501, -0.03401, -2.22, 0, 0, 0
0.906, -3.11108, -0.0345356, 0, 0, -2.35, -1233.64, 0, -0.472596, -0.0345356, -2.22, 0, 0, 0
0.908, -3.11112, -0.0347686, 0, 0, -2.35, -1233.64, 0, -0.472637, -0.0347686, -2.22, 0, 0, 0
0.91, -3.11121, -0.0333491, 0, 0, -2.35, -1233.64, 0, -0.472728, -0.0333491, -2.22, 0, 0, 0
0.912, -3.11125, -0.0327201, 0, 0, -2.35, -1233.64, 0, -0.472768, -0.0327201, -2.22, 0, 0, 0
0.914, -3.11134, -0.0331477, 0, 0, -2.35, -1233.64, 0, -0.47286, -0.0331477, -2.22, 0, 0, 0
0.916, -3.11138, -0.0333372, 0, 0, -2.35, -1233.64, 0, -0.4729, -0.0333372, -2.22, 0, 0, 0
0.918, -3.11148, -0.0336431, 0, 0, -2.35, -1233.64, 0, -0.472993, -0.0336431, -2.22, 0, 0, 0
0.92, -3.11152, -0.0337787, 0, 0, -2.35, -1233.64, 0, -0.473034, -0.0337787, -2.22, 0, 0, 0
0.922, -3.11161, -0.0336909, 0, 0, -2.35, -1233.64, 0, -0.473126, -0.0336909, -2.22, 0, 0, 0
0.924, -3.11165, -0.0336519, 0, 0, -2.35, -1233.64, 0, -0.473166, -0.0336519, -2.22, 0, 0, 0
0.926, -3.11174, -0.0333014, 0, 0, -2.35, -1233.64, 0, -0.473258, -0.0333014, -2.22, 0, 0, 0
0.928, -3.11178, -0.0331461, 0, 0, -2.35, -1233.64, 0, -0.473299, -0.0331461, -2.22, 0, 0, 0
0.93, -3.11187, -0.0327426, 0, 0, -2.35, -1233.64, 0, -0.473389, -0.0327426, -2.22, 0, 0, 0
0.932, -3.11191, -0.0325639, 0, 0, -2.35, -1233.64, 0, -0.473428, -0.0325639, -2.22, 0, 0, 0
0.934, -3.112, -0.0322625, 0, 0, -2.35, -1233.64, 0, -0.473518, -0.0322625, -2.22, 0, 0, 0
0.936, -3.11204, -0.0321289, 0, 0, -2.35, -1233.64, 0, -0.473558, -0.0321289, -2.22, 0, 0, 0
