T,c_pitch_pos_ref,wheel_vel_ref,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_vel,c_pitch_pos,c_pitch_vel,Fr,wheel_torque
29.614, -0.05, 5, 0.654374, 0.189122, -63.1679, 5.85377, -2.35, 0, 0.151265, 0.189122, 2.04897, 2.17227
29.616, -0.05, 5, 0.654738, 0.182126, -63.1461, 6.69416, -2.35, 0, 0.15163, 0.182126, 2.11444, 2.12882
29.618, -0.05, 5, 0.655091, 0.177802, -63.1364, 7.06657, -2.35, 0, 0.151983, 0.177802, 2.14389, 2.12882
29.62, -0.05, 5, 0.655437, 0.174139, -63.1149, 7.50307, -2.35, 0, 0.152328, 0.174139, 2.17924, 1.99849
29.622, -0.05, 5, 0.65577, 0.168727, -63.1054, 7.69649, -2.35, 0, 0.152662, 0.168727, 2.1926, 1.99849
29.624, -0.05, 5, 0.656088, 0.160877, -63.087, 7.76734, -2.35, 0, 0.15298, 0.160877, 2.19317, 2.08538
29.626, -0.05, 5, 0.656388, 0.151577, -63.0788, 7.79874, -2.35, 0, 0.153279, 0.151577, 2.18882, 2.08538
29.628, -0.05, 5, 0.656675, 0.145493, -63.0578, 6.82224, -2.35, 0, 0.153567, 0.145493, 2.10438, 2.15055
29.63, -0.05, 5, 0.656953, 0.140682, -63.0485, 6.38951, -2.35, 0, 0.153845, 0.140682, 2.06611, 2.15055
29.632, -0.05, 5, 0.657223, 0.136803, -63.0267, 6.48799, -2.35, 0, 0.154115, 0.136803, 2.07265, 2.08538
29.634, -0.05, 5, 0.657488, 0.133817, -63.0171, 6.53164, -2.35, 0, 0.154379, 0.133817, 2.07551, 2.08538
29.636, -0.05, 5, 0.657501, 0.130415, -62.9988, 7.27697, -2.35, 0, 0.154392, 0.130415, 2.13372, 2.06366
29.638, -0.05, 5, 0.657638, 0.124194, -62.9907, 7.60725, -2.35, 0, 0.154529, 0.124194, 2.15581, 2.06366
29.64, -0.05, 5, 0.65782, 0.116468, -62.9871, 7.75361, -2.35, 0, 0.154711, 0.116468, 2.16155, 2.06366
29.642, -0.05, 5, 0.658022, 0.113156, -62.9855, 7.81847, -2.35, 0, 0.154914, 0.113156, 2.16529, 2.06366
29.644, -0.05, 5, 0.658231, 0.110572, -62.9595, 7.0336, -2.35, 0, 0.155123, 0.110572, 2.0996, 2.25916
29.646, -0.05, 5, 0.658443, 0.109349, -62.948, 6.6858, -2.35, 0, 0.155335, 0.109349, 2.07147, 2.25916
29.648, -0.05, 5, 0.658653, 0.106913, -62.9263, 7.08321, -2.35, 0, 0.155544, 0.106913, 2.10366, 2.1071
29.65, -0.05, 5, 0.658853, 0.101568, -62.9167, 7.25931, -2.35, 0, 0.155744, 0.101568, 2.11447, 2.1071
29.652, -0.05, 5, 0.659043, 0.0966419, -62.8926, 7.95226, -2.35, 0, 0.155935, 0.0966419, 2.16835, 2.12882
29.654, -0.05, 5, 0.659226, 0.0924561, -62.882, 8.25932, -2.35, 0, 0.156118, 0.0924561, 2.19103, 2.12882
29.656, -0.05, 5, 0.659409, 0.0926746, -62.8772, 8.3954, -2.35, 0, 0.156301, 0.0926746, 2.20412, 2.12882
29.658, -0.05, 5, 0.659594, 0.0936973, -62.8537, 8.78114, -2.35, 0, 0.156486, 0.0936973, 2.22, 2.17227
29.66, -0.05, 5, 0.659775, 0.0915907, -62.8432, 8.95208, -2.35, 0, 0.156667, 0.0915907, 2.22, 2.17227
29.662, -0.05, 5, 0.659945, 0.0858736, -62.8386, 9.02783, -2.35, 0, 0.156837, 0.0858736, 2.22, 2.17227
29.664, -0.05, 5, 0.660102, 0.0794117, -62.8157, 8.16329, -2.35, 0, 0.156994, 0.0794117, 2.17739, 2.19399
29.666, -0.05, 5, 0.660247, 0.073176, -62.8056, 7.78018, -2.35, 0, 0.157139, 0.073176, 2.14058, 2.19399
29.668, -0.05, 5, 0.660311, 0.0704127, -62.8011, 7.61042, -2.35, 0, 0.157203, 0.0704127, 2.12426, 2.19399
29.67, -0.05, 5, 0.66048, 0.0656978, -62.78, 8.54438, -2.35, 0, 0.157371, 0.0656978, 2.19808, 2.15055
29.672, -0.05, 5, 0.660605, 0.0550406, -62.7479, 8.75954, -2.35, 0, 0.157497, 0.0550406, 2.20598, 2.19399
29.674, -0.05, 5, 0.660718, 0.0352627, -62.7336, 8.85489, -2.35, 0, 0.157609, 0.0352627, 2.19445, 2.19399
29.676, -0.05, 5, 0.660768, 0.0264984, -62.7064, 8.22904, -2.35, 0, 0.157659, 0.0264984, 2.13412, 2.04193
29.678, -0.05, 5, 0.660797, 0.0158988, -62.6944, 7.9517, -2.35, 0, 0.157689, 0.0158988, 2.10052, 2.04193
29.68, -0.05, 5, 0.660811, 0.00711998, -62.689, 7.8288, -2.35, 0, 0.157702, 0.00711998, 2.08142, 2.04193
29.682, -0.05, 5, 0.660805, -0.00270812, -62.6671, 8.7053, -2.35, 0, 0.157697, -0.00270812, 2.14367, 2.06366
29.684, -0.05, 5, 0.660776, -0.0147416, -62.6574, 9.09371, -2.35, 0, 0.157667, -0.0147416, 2.1631, 2.06366
29.686, -0.05, 5, 0.660718, -0.0295339, -62.6256, 9.45281, -2.35, 0, 0.157609, -0.0295339, 2.177, 2.23744
29.688, -0.05, 5, 0.660559, -0.0498927, -62.6115, 9.61193, -2.35, 0, 0.157451, -0.0498927, 2.16774, 2.23744
29.69, -0.05, 5, 0.660489, -0.0589144, -62.6052, 9.68245, -2.35, 0, 0.15738, -0.0589144, 2.16363, 2.23744
29.692, -0.05, 5, 0.660223, -0.0802049, -62.6024, 9.7137, -2.35, 0, 0.157114, -0.0802049, 2.14189, 2.23744
29.694, -0.05, 5, 0.660105, -0.0896394, -62.5668, 9.94268, -2.35, 0, 0.156996, -0.0896394, 2.15003, 2.23744
29.696, -0.05, 5, 0.659927, -0.10335, -62.5511, 10.0442, -2.35, 0, 0.156819, -0.10335, 2.14269, 2.23744
29.698, -0.05, 5, 0.659713, -0.114431, -62.5441, 10.0891, -2.35, 0, 0.156604, -0.114431, 2.13308, 2.23744
29.7, -0.05, 5, 0.659618, -0.119341, -62.541, 10.109, -2.35, 0, 0.156509, -0.119341, 2.12881, 2.23744
29.702, -0.05, 5, 0.659438, -0.122626, -62.5182, 9.07583, -2.35, 0, 0.156329, -0.122626, 2.03843, 2.1071
29.704, -0.05, 5, 0.659037, -0.138657, -62.4865, 8.62266, -2.35, 0, 0.155929, -0.138657, 1.98088, 2.17227
29.706, -0.05, 5, 0.65886, -0.145761, -62.4725, 8.42185, -2.35, 0, 0.155751, -0.145761, 1.95538, 2.17227
29.708, -0.05, 5, 0.658413, -0.158957, -62.4408, 9.06511, -2.35, 0, 0.155305, -0.158957, 1.99098, 1.97677
29.71, -0.05, 5, 0.658027, -0.165872, -62.4268, 9.35016, -2.35, 0, 0.154918, -0.165872, 2.00397, 1.97677
29.712, -0.05, 5, 0.657651, -0.177019, -62.4206, 9.47648, -2.35, 0, 0.154542, -0.177019, 1.99958, 1.97677
29.714, -0.05, 5, 0.65727, -0.186855, -62.3966, 8.94259, -2.35, 0, 0.154162, -0.186855, 1.94193, 2.12882
29.716, -0.05, 5, 0.656522, -0.198745, -62.386, 8.706, -2.35, 0, 0.153414, -0.198745, 1.90348, 2.12882
29.718, -0.05, 5, 0.655958, -0.205981, -62.3609, 8.60742, -2.35, 0, 0.15285, -0.205981, 1.88287, 2.17227
29.72, -0.05, 5, 0.655479, -0.207291, -62.3498, 8.56373, -2.35, 0, 0.15237, -0.207291, 1.87366, 2.17227
29.722, -0.05, 5, 0.655032, -0.210359, -62.3196, 9.67013, -2.35, 0, 0.151923, -0.210359, 1.95798, 2.12882
29.724, -0.05, 5, 0.654592, -0.21573, -62.3062, 10.1604, -2.35, 0, 0.151483, -0.21573, 1.98906, 2.12882
29.726, -0.05, 5, 0.654143, -0.224048, -62.2779, 9.6423, -2.35, 0, 0.151034, -0.224048, 1.93367, 2.15055
29.728, -0.05, 5, 0.65368, -0.232411, -62.2654, 9.41271, -2.35, 0, 0.150572, -0.232411, 1.90197, 2.15055
29.73, -0.05, 5, 0.653208, -0.238342, -62.2417, 8.81028, -2.35, 0, 0.150099, -0.238342, 1.84187, 2.06366
29.732, -0.05, 5, 0.652725, -0.244049, -62.2312, 8.54332, -2.35, 0, 0.149616, -0.244049, 1.80964, 2.06366
29.734, -0.05, 5, 0.652235, -0.247432, -62.2025, 10.1242, -2.35, 0, 0.149127, -0.247432, 1.93247, 2.08538
29.736, -0.05, 5, 0.651738, -0.251453, -62.1898, 10.8248, -2.35, 0, 0.14863, -0.251453, 1.98182, 2.08538
29.738, -0.05, 5, 0.651229, -0.257533, -62.1841, 11.1352, -2.35, 0, 0.14812, -0.257533, 1.99669, 2.08538
29.74, -0.05, 5, 0.650707, -0.264121, -62.151, 9.46876, -2.35, 0, 0.147598, -0.264121, 1.84753, 1.9116
29.742, -0.05, 5, 0.650173, -0.269675, -62.1363, 8.73029, -2.35, 0, 0.147065, -0.269675, 1.77604, 1.9116
29.744, -0.05, 5, 0.649631, -0.274139, -62.1095, 10.0811, -2.35, 0, 0.146523, -0.274139, 1.87828, 1.86815
29.746, -0.05, 5, 0.649078, -0.279715, -62.0976, 10.6797, -2.35, 0, 0.14597, -0.279715, 1.9171, 1.86815
29.748, -0.05, 5, 0.64851, -0.287156, -62.0634, 10.9771, -2.35, 0, 0.145402, -0.287156, 1.92897, 1.84643
29.75, -0.05, 5, 0.647934, -0.291526, -62.0483, 11.1088, -2.35, 0, 0.144826, -0.291526, 1.93024, 1.84643
29.752, -0.05, 5, 0.647349, -0.29591, -62.0415, 11.1672, -2.35, 0, 0.144241, -0.29591, 1.92536, 1.84643
29.754, -0.05, 5, 0.646753, -0.301594, -62.0075, 10.7785, -2.35, 0, 0.143645, -0.301594, 1.88208, 1.95504
29.756, -0.05, 5, 0.64615, -0.305112, -61.9924, 10.6062, -2.35, 0, 0.143042, -0.305112, 1.85887, 1.95504
29.758, -0.05, 5, 0.645542, -0.307638, -61.9627, 9.74518, -2.35, 0, 0.142434, -0.307638, 1.77971, 1.78126
29.76, -0.05, 5, 0.644941, -0.304391, -61.9495, 9.36363, -2.35, 0, 0.141832, -0.304391, 1.7462, 1.78126
29.762, -0.05, 5, 0.644346, -0.300511, -61.9437, 9.19456, -2.35, 0, 0.141237, -0.300511, 1.73096, 1.78126
29.764, -0.05, 5, 0.644082, -0.298791, -61.9411, 9.11963, -2.35, 0, 0.140973, -0.298791, 1.7242, 1.78126
29.766, -0.05, 5, 0.643311, -0.29865, -61.9205, 9.67552, -2.35, 0, 0.140202, -0.29865, 1.76346, 1.9116
29.768, -0.05, 5, 0.642636, -0.300813, -61.8882, 10.3365, -2.35, 0, 0.139528, -0.300813, 1.80988, 1.84643
29.77, -0.05, 5, 0.642004, -0.301709, -61.8514, 9.94485, -2.35, 0, 0.138896, -0.301709, 1.77099, 1.71609
29.772, -0.05, 5, 0.6414, -0.297707, -61.8352, 9.7713, -2.35, 0, 0.138292, -0.297707, 1.75542, 1.71609
29.776, -0.05, 5, 0.640371, -0.286802, -61.8063, 10.8374, -2.35, 0, 0.137263, -0.286802, 1.84567, 1.97677
29.778, -0.05, 5, 0.639598, -0.287827, -61.7935, 11.3098, -2.35, 0, 0.136489, -0.287827, 1.87681, 1.97677
29.78, -0.05, 5, 0.638932, -0.291066, -61.7878, 11.5191, -2.35, 0, 0.135823, -0.291066, 1.88487, 1.97677
29.782, -0.05, 5, 0.638323, -0.287946, -61.7545, 10.1028, -2.35, 0, 0.135214, -0.287946, 1.76563, 2.06366
29.784, -0.05, 5, 0.637743, -0.284048, -61.7398, 9.47517, -2.35, 0, 0.134635, -0.284048, 1.71264, 2.06366
29.786, -0.05, 5, 0.637179, -0.280956, -61.7332, 9.19704, -2.35, 0, 0.134071, -0.280956, 1.68785, 2.06366
29.788, -0.05, 5, 0.636609, -0.286782, -61.6829, 10.8841, -2.35, 0, 0.1335, -0.286782, 1.81622, 1.86815
29.79, -0.05, 5, 0.636015, -0.299265, -61.6606, 11.6317, -2.35, 0, 0.132907, -0.299265, 1.85987, 1.86815
29.791, -0.05, 5, 0.635415, -0.303421, -61.6507, 11.963, -2.35, 0, 0.132306, -0.303421, 1.87764, 1.86815
29.793, -0.05, 5, 0.635149, -0.305263, -61.6463, 12.1098, -2.35, 0, 0.13204, -0.305263, 1.88551, 1.86815
29.795, -0.05, 5, 0.63419, -0.296036, -61.6189, 10.6798, -2.35, 0, 0.131082, -0.296036, 1.76835, 1.49887
29.797, -0.05, 5, 0.633445, -0.293402, -61.6067, 10.0461, -2.35, 0, 0.130336, -0.293402, 1.7121, 1.49887
29.799, -0.05, 5, 0.632784, -0.297139, -61.5756, 9.13792, -2.35, 0, 0.129676, -0.297139, 1.62732, 1.73782
29.801, -0.05, 5, 0.632156, -0.301467, -61.5392, 9.36991, -2.35, 0, 0.129047, -0.301467, 1.63646, 1.80298
29.803, -0.05, 5, 0.631542, -0.303016, -61.5231, 9.47272, -2.35, 0, 0.128434, -0.303016, 1.63792, 1.80298
29.805, -0.05, 5, 0.630944, -0.299585, -61.4943, 10.4383, -2.35, 0, 0.127835, -0.299585, 1.71596, 1.95504
29.807, -0.05, 5, 0.630362, -0.292944, -61.4815, 10.8662, -2.35, 0, 0.127253, -0.292944, 1.75303, 1.95504
29.81, -0.05, 5, 0.629797, -0.284803, -61.4532, 11.1864, -2.35, 0, 0.126689, -0.284803, 1.7829, 1.82471
29.812, -0.05, 5, 0.629248, -0.27741, -61.4406, 11.3283, -2.35, 0, 0.12614, -0.27741, 1.79739, 1.82471
29.814, -0.05, 5, 0.628706, -0.27417, -61.4115, 9.79372, -2.35, 0, 0.125598, -0.27417, 1.66909, 1.69437
29.816, -0.05, 5, 0.628166, -0.273441, -61.3987, 9.11368, -2.35, 0, 0.125057, -0.273441, 1.60885, 1.69437
29.818, -0.05, 5, 0.627638, -0.266995, -61.3679, 11.013, -2.35, 0, 0.12453, -0.266995, 1.76781, 1.84643
29.82, -0.05, 5, 0.627127, -0.258726, -61.3543, 11.8547, -2.35, 0, 0.124018, -0.258726, 1.84138, 1.84643
29.823, -0.05, 5, 0.626374, -0.247632, -61.3277, 11.7113, -2.35, 0, 0.123266, -0.247632, 1.83431, 1.97677
29.825, -0.05, 5, 0.62578, -0.241914, -61.316, 11.6478, -2.35, 0, 0.122672, -0.241914, 1.8297, 1.97677
29.827, -0.05, 5, 0.625253, -0.240949, -61.2824, 11.5437, -2.35, 0, 0.122144, -0.240949, 1.81742, 1.6292
29.829, -0.05, 5, 0.624758, -0.238938, -61.2675, 11.4976, -2.35, 0, 0.12165, -0.238938, 1.8113, 1.6292
29.831, -0.05, 5, 0.624286, -0.233975, -61.2609, 11.4772, -2.35, 0, 0.121178, -0.233975, 1.81056, 1.6292
29.833, -0.05, 5, 0.623824, -0.232081, -61.2204, 10.4175, -2.35, 0, 0.120715, -0.232081, 1.72082, 1.47714
29.835, -0.05, 5, 0.623363, -0.23262, -61.2024, 9.94789, -2.35, 0, 0.120254, -0.23262, 1.67737, 1.47714
29.837, -0.05, 5, 0.623158, -0.232859, -61.1721, 10.2444, -2.35, 0, 0.12005, -0.232859, 1.69982, 1.86815
29.839, -0.05, 5, 0.622809, -0.234299, -61.1586, 10.3758, -2.35, 0, 0.119701, -0.234299, 1.7061, 1.86815
29.841, -0.05, 5, 0.622654, -0.234938, -61.1278, 11.4135, -2.35, 0, 0.119546, -0.234938, 1.78984, 1.73782
29.843, -0.05, 5, 0.6218, -0.239718, -61.1141, 11.8733, -2.35, 0, 0.118691, -0.239718, 1.81534, 1.73782
29.845, -0.05, 5, 0.621147, -0.244715, -61.0825, 10.133, -2.35, 0, 0.118038, -0.244715, 1.66056, 1.69437
29.847, -0.05, 5, 0.620587, -0.245613, -61.0685, 9.36182, -2.35, 0, 0.117478, -0.245613, 1.59093, 1.69437
29.849, -0.05, 5, 0.620073, -0.243249, -61.037, 10.6786, -2.35, 0, 0.116965, -0.243249, 1.69765, 1.65092
29.851, -0.05, 5, 0.619846, -0.242202, -61.023, 11.2621, -2.35, 0, 0.116737, -0.242202, 1.74494, 1.65092
29.853, -0.05, 5, 0.619483, -0.240128, -61.0168, 11.5207, -2.35, 0, 0.116374, -0.240128, 1.76524, 1.65092
29.855, -0.05, 5, 0.618806, -0.236337, -60.9904, 11.6971, -2.35, 0, 0.115698, -0.236337, 1.77774, 1.71609
29.857, -0.05, 5, 0.618506, -0.234657, -60.9788, 11.7752, -2.35, 0, 0.115398, -0.234657, 1.78327, 1.71609
29.859, -0.05, 5, 0.617717, -0.237732, -60.95, 10.2077, -2.35, 0, 0.114608, -0.237732, 1.64354, 1.69437
29.862, -0.05, 5, 0.617102, -0.239062, -60.9133, 9.75009, -2.35, 0, 0.113994, -0.239062, 1.59891, 1.73782
29.864, -0.05, 5, 0.616566, -0.239768, -60.8971, 9.54731, -2.35, 0, 0.113457, -0.239768, 1.57666, 1.73782
29.866, -0.05, 5, 0.616063, -0.240751, -60.8662, 9.3401, -2.35, 0, 0.112954, -0.240751, 1.55406, 1.71609
29.868, -0.05, 5, 0.615567, -0.244569, -60.8525, 9.24828, -2.35, 0, 0.112459, -0.244569, 1.53815, 1.71609
29.87, -0.05, 5, 0.615075, -0.246863, -60.8209, 10.9091, -2.35, 0, 0.111966, -0.246863, 1.66869, 1.65092
29.872, -0.05, 5, 0.614571, -0.253859, -60.807, 11.6451, -2.35, 0, 0.111463, -0.253859, 1.71784, 1.65092
29.874, -0.05, 5, 0.613925, -0.2632, -60.8008, 11.9713, -2.35, 0, 0.110817, -0.2632, 1.72943, 1.65092
29.876, -0.05, 5, 0.61333, -0.272647, -60.7555, 11.9687, -2.35, 0, 0.110222, -0.272647, 1.7142, 1.75954
29.878, -0.05, 5, 0.612751, -0.280768, -60.7355, 11.9676, -2.35, 0, 0.109642, -0.280768, 1.70059, 1.75954
29.88, -0.05, 5, 0.612162, -0.292378, -60.7266, 11.9671, -2.35, 0, 0.109054, -0.292378, 1.68335, 1.75954
29.882, -0.05, 5, 0.611549, -0.307568, -60.6931, 12.6146, -2.35, 0, 0.108441, -0.307568, 1.71577, 1.80298
29.884, -0.05, 5, 0.611278, -0.3143, -60.6783, 12.9016, -2.35, 0, 0.108169, -0.3143, 1.73013, 1.80298
29.886, -0.05, 5, 0.610405, -0.332732, -60.6455, 11.112, -2.35, 0, 0.107297, -0.332732, 1.55548, 1.82471
29.888, -0.05, 5, 0.609623, -0.348015, -60.6309, 10.319, -2.35, 0, 0.106514, -0.348015, 1.46723, 1.82471
29.89, -0.05, 5, 0.608865, -0.361977, -60.6245, 9.96763, -2.35, 0, 0.105757, -0.361977, 1.41706, 1.82471
29.893, -0.05, 5, 0.608099, -0.377987, -60.5879, 10.8931, -2.35, 0, 0.104991, -0.377987, 1.47024, 1.56403
29.895, -0.05, 5, 0.606853, -0.402201, -60.5429, 11.2163, -2.35, 0, 0.103744, -0.402201, 1.46093, 1.60748
29.897, -0.05, 5, 0.605821, -0.420861, -60.523, 11.3596, -2.35, 0, 0.102712, -0.420861, 1.44437, 1.60748
29.899, -0.05, 5, 0.60487, -0.436207, -60.5142, 11.4231, -2.35, 0, 0.101762, -0.436207, 1.42535, 1.60748
29.901, -0.05, 5, 0.603952, -0.444599, -60.4844, 12.2061, -2.35, 0, 0.100844, -0.444599, 1.47328, 1.58576
29.903, -0.05, 5, 0.603037, -0.454027, -60.4491, 11.0214, -2.35, 0, 0.0999289, -0.454027, 1.35753, 1.82471
29.905, -0.05, 5, 0.60212, -0.460464, -60.4334, 10.4963, -2.35, 0, 0.0990114, -0.460464, 1.29936, 1.82471
29.907, -0.05, 5, 0.601713, -0.463317, -60.4265, 10.2637, -2.35, 0, 0.0986048, -0.463317, 1.27358, 1.82471
29.909, -0.05, 5, 0.601018, -0.466027, -60.3974, 11.3325, -2.35, 0, 0.0979093, -0.466027, 1.35296, 1.84643
29.911, -0.05, 5, 0.599665, -0.473167, -60.3845, 11.8061, -2.35, 0, 0.0965568, -0.473167, 1.37276, 1.84643
29.913, -0.05, 5, 0.598532, -0.479636, -60.3478, 10.733, -2.35, 0, 0.095424, -0.479636, 1.26735, 1.65092
29.915, -0.05, 5, 0.597491, -0.485432, -60.3316, 10.2575, -2.35, 0, 0.094383, -0.485432, 1.21284, 1.65092
29.917, -0.05, 5, 0.596493, -0.486999, -60.292, 11.5691, -2.35, 0, 0.0933842, -0.486999, 1.31079, 1.58576
29.919, -0.05, 5, 0.595512, -0.488172, -60.2744, 12.1504, -2.35, 0, 0.0924038, -0.488172, 1.34893, 1.58576
29.921, -0.05, 5, 0.594541, -0.48791, -60.2666, 12.408, -2.35, 0, 0.091433, -0.48791, 1.36189, 1.58576
29.923, -0.05, 5, 0.593565, -0.492542, -60.2184, 13.5383, -2.35, 0, 0.0904567, -0.492542, 1.44189, 1.54231
29.925, -0.05, 5, 0.592573, -0.501494, -60.197, 14.0392, -2.35, 0, 0.0894646, -0.501494, 1.46526, 1.54231
29.927, -0.05, 5, 0.591561, -0.5118, -60.1572, 13.45, -2.35, 0, 0.0884529, -0.5118, 1.39695, 1.47714
29.929, -0.05, 5, 0.590539, -0.516548, -60.1395, 13.1888, -2.35, 0, 0.087431, -0.516548, 1.36142, 1.47714
29.931, -0.05, 5, 0.589513, -0.519168, -60.1045, 11.7392, -2.35, 0, 0.0864047, -0.519168, 1.22981, 1.32508
29.933, -0.05, 5, 0.588477, -0.524107, -60.0889, 11.0969, -2.35, 0, 0.085369, -0.524107, 1.16244, 1.32508
29.935, -0.05, 5, 0.588018, -0.526296, -60.0821, 10.8122, -2.35, 0, 0.08491, -0.526296, 1.13259, 1.32508
29.937, -0.05, 5, 0.587227, -0.530896, -60.0544, 11.9425, -2.35, 0, 0.0841183, -0.530896, 1.21425, 1.17303
29.939, -0.05, 5, 0.585687, -0.536932, -60.0421, 12.4433, -2.35, 0, 0.0825787, -0.536932, 1.23578, 1.17303
29.941, -0.05, 5, 0.58412, -0.536287, -60.0366, 12.6653, -2.35, 0, 0.0810119, -0.536287, 1.2409, 1.17303
29.943, -0.05, 5, 0.582844, -0.532301, -59.9806, 13.5515, -2.35, 0, 0.0797355, -0.532301, 1.30695, 1.45542
29.945, -0.05, 5, 0.582278, -0.530534, -59.9558, 13.9441, -2.35, 0, 0.0791698, -0.530534, 1.33622, 1.45542
29.947, -0.05, 5, 0.580859, -0.530048, -59.9214, 11.6139, -2.35, 0, 0.0777507, -0.530048, 1.13155, 1.19475
29.949, -0.05, 5, 0.579653, -0.526976, -59.9061, 10.5813, -2.35, 0, 0.0765447, -0.526976, 1.03869, 1.19475
29.951, -0.05, 5, 0.578284, -0.521683, -59.873, 11.9505, -2.35, 0, 0.0751754, -0.521683, 1.14518, 1.23819
29.953, -0.05, 5, 0.577126, -0.509999, -59.8583, 12.5572, -2.35, 0, 0.0740177, -0.509999, 1.19713, 1.23819
29.955, -0.05, 5, 0.57608, -0.495623, -59.8206, 13.6373, -2.35, 0, 0.0729718, -0.495623, 1.29197, 1.36853
29.957, -0.05, 5, 0.575094, -0.484099, -59.8039, 14.116, -2.35, 0, 0.0719854, -0.484099, 1.33469, 1.36853
29.959, -0.05, 5, 0.574141, -0.475474, -59.7965, 14.3281, -2.35, 0, 0.0710326, -0.475474, 1.35268, 1.36853
29.961, -0.05, 5, 0.573207, -0.469947, -59.7611, 14.3047, -2.35, 0, 0.0700981, -0.469947, 1.34817, 1.17303
29.963, -0.05, 5, 0.572792, -0.467498, -59.7454, 14.2944, -2.35, 0, 0.0696839, -0.467498, 1.34617, 1.17303
29.965, -0.05, 5, 0.571622, -0.453093, -59.7049, 12.0445, -2.35, 0, 0.0685133, -0.453093, 1.16471, 0.999244
29.967, -0.05, 5, 0.570632, -0.439214, -59.687, 11.0475, -2.35, 0, 0.0675232, -0.439214, 1.08786, 0.999244
29.969, -0.05, 5, 0.569731, -0.428314, -59.6791, 10.6057, -2.35, 0, 0.0666225, -0.428314, 1.05461, 0.999244
29.97, -0.05, 5, 0.568875, -0.421034, -59.6755, 10.4099, -2.35, 0, 0.0657663, -0.421034, 1.03835, 0.999244
29.972, -0.05, 5, 0.568495, -0.417807, -59.674, 10.3232, -2.35, 0, 0.0653869, -0.417807, 1.03115, 0.999244
29.974, -0.05, 5, 0.567874, -0.414485, -59.6227, 10.9145, -2.35, 0, 0.0647653, -0.414485, 1.07795, 1.04269
29.976, -0.05, 5, 0.566719, -0.403285, -59.5999, 11.1765, -2.35, 0, 0.0636109, -0.403285, 1.10093, 1.04269
29.979, -0.05, 5, 0.566208, -0.398322, -59.5899, 11.2927, -2.35, 0, 0.0630993, -0.398322, 1.11112, 1.04269
29.981, -0.05, 5, 0.56513, -0.391304, -59.5451, 11.2268, -2.35, 0, 0.0620213, -0.391304, 1.10337, 0.847185
29.983, -0.05, 5, 0.564652, -0.388194, -59.4998, 10.4669, -2.35, 0, 0.0615436, -0.388194, 1.03954, 1.21647
29.984, -0.05, 5, 0.563609, -0.378806, -59.4798, 10.1302, -2.35, 0, 0.0605008, -0.378806, 1.01215, 1.21647
29.986, -0.05, 5, 0.563147, -0.374645, -59.4709, 9.98094, -2.35, 0, 0.0600387, -0.374645, 1.00002, 1.21647
29.988, -0.05, 5, 0.562553, -0.363161, -59.441, 12.2978, -2.35, 0, 0.0594442, -0.363161, 1.19809, 1.36853
29.99, -0.05, 5, 0.561908, -0.353662, -59.4278, 13.3244, -2.35, 0, 0.0587996, -0.353662, 1.28704, 1.36853
29.993, -0.05, 5, 0.561248, -0.346011, -59.3867, 14.0501, -2.35, 0, 0.0581396, -0.346011, 1.34907, 1.4337
29.995, -0.05, 5, 0.560582, -0.342216, -59.3685, 14.3716, -2.35, 0, 0.0574738, -0.342216, 1.37366, 1.4337
29.997, -0.05, 5, 0.559919, -0.33809, -59.3255, 13.307, -2.35, 0, 0.0568102, -0.33809, 1.28405, 1.21647
29.999, -0.05, 5, 0.558926, -0.322881, -59.3065, 12.8352, -2.35, 0, 0.0558178, -0.322881, 1.25195, 1.21647
30.001, -0.05, 5, 0.558156, -0.310325, -59.2715, 12.9141, -2.35, 0, 0.0550474, -0.310325, 1.2646, 1.04269
30.003, -0.05, 5, 0.55749, -0.3015, -59.2559, 12.949, -2.35, 0, 0.0543817, -0.3015, 1.2707, 1.04269
30.005, -0.05, 5, 0.557195, -0.29759, -59.2491, 12.9645, -2.35, 0, 0.0540867, -0.29759, 1.2734, 1.04269
30.007, -0.05, 5, 0.556417, -0.293822, -59.2149, 11.3973, -2.35, 0, 0.0533083, -0.293822, 1.14086, 1.04269
30.009, -0.05, 5, 0.556072, -0.292152, -59.1711, 12.5483, -2.35, 0, 0.0529634, -0.292152, 1.23466, 1.02097
30.011, -0.05, 5, 0.55561, -0.286034, -59.1516, 13.0584, -2.35, 0, 0.0525011, -0.286034, 1.27904, 1.02097
30.013, -0.05, 5, 0.554817, -0.273238, -59.1211, 12.6992, -2.35, 0, 0.0517086, -0.273238, 1.25554, 0.999244
30.015, -0.05, 5, 0.554187, -0.2623, -59.1075, 12.5401, -2.35, 0, 0.0510783, -0.2623, 1.24809, 0.999244
30.017, -0.05, 5, 0.553635, -0.254337, -59.1015, 12.4696, -2.35, 0, 0.0505262, -0.254337, 1.24558, 0.999244
30.019, -0.05, 5, 0.553129, -0.244616, -59.0989, 12.4383, -2.35, 0, 0.0500209, -0.244616, 1.24855, 0.999244
30.021, -0.05, 5, 0.552656, -0.232001, -59.0511, 12.0779, -2.35, 0, 0.0495479, -0.232001, 1.22759, 1.12958
30.023, -0.05, 5, 0.552215, -0.218848, -59.03, 11.9182, -2.35, 0, 0.0491062, -0.218848, 1.22405, 1.12958
