T,pitch_pos,pitch_vel,wheel_pos,wheel_vel,waist_pos,waist_vel,c_pitch_pos,c_pitch_vel,Fr,wheel_torque
10.797, -3.84088, 0.00879007, -157.198, 28.6233, 0, 0, -0.661264, 0.00879007, 5, 4.43143
10.801, -3.84085, 0.00410077, -157.022, 30.1313, 0, 0, -0.661229, 0.00410077, 5, 2.93256
10.806, -3.84085, -0.00800579, -156.888, 27.1478, 0, 0, -0.661234, -0.00800579, 5, 3.08462
10.81, -3.84089, -0.0125834, -156.828, 25.8256, 0, 0, -0.661268, -0.0125834, 5, 3.08462
10.814, -3.84095, -0.0157694, -156.7, 28.7758, 0, 0, -0.661328, -0.0157694, 5, 3.08462
10.818, -3.84102, -0.0131519, -156.587, 31.3122, 0, 0, -0.6614, -0.0131519, 5, 3.45391
10.822, -3.84108, -0.0108652, -156.464, 27.8142, 0, 0, -0.661459, -0.0108652, 5, 3.3453
10.826, -3.8411, -0.0037359, -156.346, 27.472, 0, 0, -0.661482, -0.0037359, 5, 3.14979
10.83, -3.84108, 0.00521719, -156.239, 26.8987, 0, 0, -0.661464, 0.00521719, 5, 3.45391
10.835, -3.84102, 0.00859193, -156.121, 30.7792, 0, 0, -0.661399, 0.00859193, 5, 3.10635
10.839, -3.84096, 0.00938784, -155.945, 32.7092, 0, 0, -0.66134, 0.00938784, 5, 2.99773
10.843, -3.84092, 0.00395174, -155.804, 32.161, 0, 0, -0.661303, 0.00395174, 5, 2.54156
10.847, -3.84094, -0.00568323, -155.669, 28.0879, 0, 0, -0.661317, -0.00568323, 5, 3.97525
10.851, -3.84097, -0.0099227, -155.61, 26.2829, 0, 0, -0.661353, -0.0099227, 5, 3.97525
10.856, -3.84103, -0.0193725, -155.483, 30.3905, 0, 0, -0.661415, -0.0193725, 5, 3.14979
10.861, -3.84111, -0.018848, -155.348, 28.6442, 0, 0, -0.661489, -0.018848, 5, 3.7363
10.865, -3.84116, -0.0139033, -155.223, 31.1083, 0, 0, -0.661543, -0.0139033, 5, 3.32357
10.869, -3.84119, -0.00243599, -155.107, 31.2435, 0, 0, -0.661573, -0.00243599, 5, 3.14979
10.873, -3.84118, 0.00735495, -155.006, 27.7001, 0, 0, -0.661558, 0.00735495, 5, 3.67114
10.878, -3.84114, 0.00813493, -154.819, 28.8828, 0, 0, -0.661522, 0.00813493, 5, 2.82395
10.882, -3.8411, 0.00544099, -154.674, 26.4576, 0, 0, -0.661479, 0.00544099, 5, 4.32282
10.886, -3.8411, -0.00621781, -154.558, 25.6426, 0, 0, -0.661483, -0.00621781, 5, 3.41046
10.891, -3.84116, -0.0146074, -154.436, 25.2314, 0, 0, -0.661545, -0.0146074, 5, 3.80147
10.896, -3.84123, -0.0180743, -154.382, 25.0492, 0, 0, -0.661612, -0.0180743, 5, 3.80147
10.9, -3.84131, -0.0190108, -154.217, 30.0402, 0, 0, -0.661687, -0.0190108, 5, 2.12882
10.905, -3.84136, -0.00878206, -154.067, 27.4039, 0, 0, -0.66174, -0.00878206, 5, 3.62769
10.91, -3.84137, -0.00179422, -153.923, 27.1321, 0, 0, -0.661755, -0.00179422, 5, 3.86664
10.914, -3.84134, 0.0106515, -153.79, 28.4606, 0, 0, -0.661718, 0.0106515, 5, 3.14979
10.918, -3.84129, 0.00986401, -153.674, 31.6904, 0, 0, -0.661675, 0.00986401, 5, 3.21496
10.923, -3.84126, 0.00490716, -153.553, 27.7244, 0, 0, -0.661641, 0.00490716, 5, 4.43143
10.927, -3.84127, -0.00307393, -153.397, 29.5108, 0, 0, -0.661647, -0.00307393, 5, 3.04118
10.931, -3.8413, -0.00835939, -153.274, 26.8478, 0, 0, -0.66168, -0.00835939, 5, 4.08387
10.935, -3.84134, -0.012148, -153.155, 29.4243, 0, 0, -0.661718, -0.012148, 5, 2.99773
10.939, -3.84138, -0.0121149, -153.103, 30.5661, 0, 0, -0.661759, -0.0121149, 5, 2.99773
10.944, -3.8414, -0.00319057, -152.976, 26.6504, 0, 0, -0.661781, -0.00319057, 5, 4.08387
10.948, -3.8414, 0.00228388, -152.859, 28.1212, 0, 0, -0.661784, 0.00228388, 5, 3.69286
10.952, -3.84138, 0.00775214, -152.756, 26.3493, 0, 0, -0.661759, 0.00775214, 5, 3.77975
10.957, -3.84133, 0.00958358, -152.583, 29.3114, 0, 0, -0.661714, 0.00958358, 5, 2.95429
10.961, -3.8413, 0.00831925, -152.46, 30.0803, 0, 0, -0.661678, 0.00831925, 5, 3.67114
10.965, -3.84127, 0.007646, -152.353, 31.8097, 0, 0, -0.661653, 0.007646, 5, 2.88912
10.97, -3.84127, -0.000521723, -152.197, 32.321, 0, 0, -0.661654, -0.000521723, 5, 4.54004
10.974, -3.84129, -0.00755794, -152.062, 31.4093, 0, 0, -0.661673, -0.00755794, 5, 3.01945
10.978, -3.8413, -0.00403731, -152.002, 31.0053, 0, 0, -0.661684, -0.00403731, 5, 3.01945
10.982, -3.84132, -0.00596022, -151.871, 29.0488, 0, 0, -0.661703, -0.00596022, 5, 3.47563
10.986, -3.84132, -0.000356052, -151.762, 31.8118, 0, 0, -0.661701, -0.000356052, 5, 2.60672
10.991, -3.84129, 0.00528448, -151.656, 32.789, 0, 0, -0.661676, 0.00528448, 5, 3.75803
10.995, -3.84124, 0.00674611, -151.492, 28.5132, 0, 0, -0.661621, 0.00674611, 5, 3.47563
10.999, -3.84121, 0.002937, -151.347, 29.2134, 0, 0, -0.661588, 0.002937, 5, 3.14979
11.004, -3.84119, -0.00019259, -151.222, 26.7519, 0, 0, -0.661576, -0.00019259, 5, 3.95353
11.008, -3.84121, -0.00340243, -151.106, 30.758, 0, 0, -0.661589, -0.00340243, 5, 4.14903
11.012, -3.84124, -0.00657484, -150.993, 30.0626, 0, 0, -0.66162, -0.00657484, 5, 3.23668
11.016, -3.84127, -0.00809721, -150.874, 30.5486, 0, 0, -0.66165, -0.00809721, 5, 3.08462
11.02, -3.84129, -0.00606256, -150.822, 30.7639, 0, 0, -0.661672, -0.00606256, 5, 3.08462
11.025, -3.84128, 0.00597087, -150.642, 32.4928, 0, 0, -0.66166, 0.00597087, 5, 2.99773
11.029, -3.84123, 0.0149051, -150.497, 32.6182, 0, 0, -0.661613, 0.0149051, 5, 4.0187
11.033, -3.84117, 0.015273, -150.37, 30.8878, 0, 0, -0.661551, 0.015273, 5, 2.97601
11.038, -3.8411, 0.0166245, -150.252, 32.3028, 0, 0, -0.661482, 0.0166245, 5, 2.84567
11.042, -3.84105, 0.0106938, -150.137, 30.8004, 0, 0, -0.661429, 0.0106938, 5, 2.88912
11.046, -3.84102, 0.00491202, -150.021, 27.1305, 0, 0, -0.661406, 0.00491202, 5, 4.0187
11.05, -3.84102, 0.00152176, -149.905, 25.8156, 0, 0, -0.6614, 0.00152176, 5, 3.14979
11.055, -3.84101, 0.0035713, -149.786, 26.7483, 0, 0, -0.661396, 0.0035713, 5, 3.51908
11.059, -3.841, 0.00415138, -149.676, 29.3052, 0, 0, -0.661385, 0.00415138, 5, 2.91084
11.063, -3.84099, 0.00445158, -149.532, 29.9845, 0, 0, -0.661371, 0.00445158, 5, 2.95429
11.068, -3.84095, 0.0108212, -149.401, 28.4017, 0, 0, -0.661335, 0.0108212, 5, 2.73706
11.072, -3.84089, 0.0133848, -149.276, 26.3406, 0, 0, -0.661274, 0.0133848, 5, 4.45315
11.077, -3.84083, 0.012372, -149.163, 29.2677, 0, 0, -0.661216, 0.012372, 5, 3.01945
11.081, -3.8408, 0.00621374, -149.05, 26.2604, 0, 0, -0.661181, 0.00621374, 5, 4.25765
11.085, -3.8408, -0.00204254, -148.938, 28.7831, 0, 0, -0.661179, -0.00204254, 5, 3.36702
11.089, -3.84081, -0.00466979, -148.836, 27.9898, 0, 0, -0.661196, -0.00466979, 5, 3.56252
11.093, -3.84085, -0.00851608, -148.731, 26.1009, 0, 0, -0.661232, -0.00851608, 5, 4.34454
11.098, -3.84088, -0.00769865, -148.557, 25.5753, 0, 0, -0.661264, -0.00769865, 5, 3.86664
11.102, -3.8409, -0.00336801, -148.48, 25.3424, 0, 0, -0.661285, -0.00336801, 5, 3.86664
11.106, -3.84091, -0.00185751, -148.345, 27.5564, 0, 0, -0.661294, -0.00185751, 5, 3.84492
11.111, -3.84087, 0.00564679, -148.167, 29.2643, 0, 0, -0.661256, 0.00564679, 5, 3.3453
11.115, -3.84084, 0.0064953, -148.037, 31.8674, 0, 0, -0.661217, 0.0064953, 5, 3.14979
11.119, -3.8408, 0.00538118, -147.911, 31.7676, 0, 0, -0.661181, 0.00538118, 5, 2.47639
11.124, -3.8408, -0.00509015, -147.793, 28.7334, 0, 0, -0.661184, -0.00509015, 5, 1.71609
11.128, -3.84083, -0.00836556, -147.679, 26.5956, 0, 0, -0.661215, -0.00836556, 5, 2.93256
11.132, -3.84087, -0.00953084, -147.563, 30.6144, 0, 0, -0.661251, -0.00953084, 5, 2.7805
11.136, -3.84091, -0.0101193, -147.452, 32.1535, 0, 0, -0.661288, -0.0101193, 5, 2.7805
11.14, -3.84092, -0.00204189, -147.357, 30.7014, 0, 0, -0.661299, -0.00204189, 5, 2.88912
11.144, -3.84091, 0.00243972, -147.216, 26.8058, 0, 0, -0.661292, 0.00243972, 5, 2.95429
11.149, -3.84088, 0.00761899, -147.073, 25.6819, 0, 0, -0.661265, 0.00761899, 5, 4.40971
11.153, -3.84082, 0.00868254, -147.009, 25.1839, 0, 0, -0.661207, 0.00868254, 5, 4.40971
11.157, -3.84081, 0.003903, -146.855, 28.5282, 0, 0, -0.661188, 0.003903, 5, 3.41046
11.162, -3.84082, -0.00473511, -146.725, 29.8451, 0, 0, -0.6612, -0.00473511, 5, 3.49735
11.166, -3.84084, -0.010828, -146.603, 28.2374, 0, 0, -0.661223, -0.010828, 5, 4.40971
11.17, -3.84091, -0.0156935, -146.483, 30.055, 0, 0, -0.661287, -0.0156935, 5, 3.01945
11.175, -3.84098, -0.0189651, -146.368, 30.6328, 0, 0, -0.661363, -0.0189651, 5, 2.67189
11.179, -3.84106, -0.0134806, -146.21, 27.4302, 0, 0, -0.661446, -0.0134806, 5, 2.34605
11.183, -3.84111, -0.0053371, -146.14, 26.011, 0, 0, -0.661491, -0.0053371, 5, 2.34605
11.187, -3.84111, 0.00168482, -146.015, 26.2575, 0, 0, -0.661488, 0.00168482, 5, 4.9745
11.191, -3.84107, 0.00862809, -145.898, 27.8109, 0, 0, -0.661449, 0.00862809, 5, 3.19324
11.195, -3.84102, 0.0138616, -145.782, 27.2492, 0, 0, -0.661403, 0.0138616, 5, 4.10559
11.2, -3.84099, 0.0100231, -145.625, 26.0951, 0, 0, -0.66137, 0.0100231, 5, 3.77975
11.204, -3.84099, -0.00266525, -145.495, 28.9461, 0, 0, -0.661375, -0.00266525, 5, 2.80223
11.208, -3.84104, -0.0185286, -145.373, 26.6835, 0, 0, -0.661423, -0.0185286, 5, 3.14979
11.213, -3.84115, -0.0140653, -145.256, 26.5829, 0, 0, -0.661535, -0.0140653, 5, 4.67038
11.217, -3.8412, -0.0120875, -145.141, 28.2618, 0, 0, -0.661585, -0.0120875, 5, 2.82395
11.221, -3.84128, -0.00761066, -145.014, 31.4325, 0, 0, -0.661664, -0.00761066, 5, 3.77975
11.226, -3.8413, -0.0054371, -144.87, 31.262, 0, 0, -0.661686, -0.0054371, 5, 3.17151
11.23, -3.84127, 0.00613444, -144.75, 31.1896, 0, 0, -0.661653, 0.00613444, 5, 2.91084
11.234, -3.84122, 0.0122444, -144.631, 30.3001, 0, 0, -0.6616, 0.0122444, 5, 3.28013
11.239, -3.84119, -0.00246731, -144.507, 29.8722, 0, 0, -0.661575, -0.00246731, 5, 3.58424
11.243, -3.84118, -0.00270766, -144.398, 30.4618, 0, 0, -0.661566, -0.00270766, 5, 3.62769
11.248, -3.84122, -0.0140949, -144.301, 30.8749, 0, 0, -0.661605, -0.0140949, 5, 3.12807
11.252, -3.84127, -0.0181856, -144.148, 32.2635, 0, 0, -0.66165, -0.0181856, 5, 2.71534
11.256, -3.84132, -0.0164334, -144.027, 31.7499, 0, 0, -0.6617, -0.0164334, 5, 3.19324
11.262, -3.84136, -0.0026265, -143.914, 31.2814, 0, 0, -0.661743, -0.0026265, 5, 3.64941
11.266, -3.84136, 0.00385844, -143.752, 31.073, 0, 0, -0.661746, 0.00385844, 5, 3.08462
11.271, -3.84132, 0.00862267, -143.614, 28.8872, 0, 0, -0.661705, 0.00862267, 5, 4.14903
11.275, -3.84126, 0.0141833, -143.484, 27.5845, 0, 0, -0.661642, 0.0141833, 5, 3.82319
11.279, -3.84121, 0.0156889, -143.371, 31.1473, 0, 0, -0.661592, 0.0156889, 5, 2.71534
11.283, -3.84119, 0.00796937, -143.267, 27.7505, 0, 0, -0.661572, 0.00796937, 5, 3.51908
11.287, -3.84121, -0.00947634, -143.164, 25.6812, 0, 0, -0.661596, -0.00947634, 5, 3.88836
11.291, -3.84126, -0.0165424, -143.05, 28.8417, 0, 0, -0.661639, -0.0165424, 5, 2.93256
11.296, -3.8413, -0.0122103, -142.89, 30.1069, 0, 0, -0.661686, -0.0122103, 5, 2.7805
11.3, -3.84136, -0.00761416, -142.76, 31.7792, 0, 0, -0.661743, -0.00761416, 5, 2.95429
11.304, -3.84139, -0.00380297, -142.702, 32.5203, 0, 0, -0.661774, -0.00380297, 5, 2.95429
11.311, -3.84136, 0.00435011, -142.52, 32.8189, 0, 0, -0.661743, 0.00435011, 5, 3.88836
11.316, -3.84132, 0.0134576, -142.376, 29.3745, 0, 0, -0.661698, 0.0134576, 5, 2.7805
11.32, -3.8413, 0.00585725, -142.206, 32.0179, 0, 0, -0.661683, 0.00585725, 5, 2.62845
11.324, -3.84132, 0.000499824, -142.13, 33.1893, 0, 0, -0.6617, 0.000499824, 5, 2.62845
11.328, -3.84136, -0.000765447, -141.971, 31.2582, 0, 0, -0.66174, -0.000765447, 5, 3.75803
11.333, -3.84141, -0.00682009, -141.841, 27.6612, 0, 0, -0.661787, -0.00682009, 5, 3.77975
11.337, -3.84144, -0.00960827, -141.722, 30.7956, 0, 0, -0.661819, -0.00960827, 5, 3.14979
11.341, -3.84145, -0.00249242, -141.6, 27.6322, 0, 0, -0.66183, -0.00249242, 5, 4.14903
11.345, -3.84143, 0.0104966, -141.546, 26.2304, 0, 0, -0.661808, 0.0104966, 5, 4.14903
11.35, -3.84139, 0.0113565, -141.415, 28.9677, 0, 0, -0.661776, 0.0113565, 5, 2.99773
11.354, -3.84135, 0.00999461, -141.264, 31.3761, 0, 0, -0.661737, 0.00999461, 5, 3.19324
11.358, -3.8413, 0.00778906, -141.132, 27.9059, 0, 0, -0.661686, 0.00778906, 5, 1.65092
11.362, -3.84127, 0.00714345, -141.01, 27.3468, 0, 0, -0.661654, 0.00714345, 5, 4.4966
11.366, -3.84126, 0.00518263, -140.895, 26.7525, 0, 0, -0.661638, 0.00518263, 5, 4.80072
11.37, -3.84125, 0.000154498, -140.781, 29.0887, 0, 0, -0.661633, 0.000154498, 5, 2.95429
11.374, -3.84124, 0.000820426, -140.682, 30.2609, 0, 0, -0.661621, 0.000820426, 5, 3.77975
11.379, -3.84122, 0.00338415, -140.523, 32.4522, 0, 0, -0.661605, 0.00338415, 5, 2.65017
11.383, -3.84118, 0.0107245, -140.394, 27.9173, 0, 0, -0.661557, 0.0107245, 5, 3.99698
11.387, -3.84111, 0.0145721, -140.336, 25.9077, 0, 0, -0.661489, 0.0145721, 5, 3.99698
11.391, -3.84104, 0.015204, -140.205, 27.8992, 0, 0, -0.661425, 0.015204, 5, 2.97601
11.395, -3.84099, 0.0119539, -140.055, 26.2893, 0, 0, -0.661374, 0.0119539, 5, 3.69286
11.4, -3.84098, -1.89084e-05, -139.922, 29.054, 0, 0, -0.661363, -1.89084e-05, 5, 2.97601
11.405, -3.841, -0.00381233, -139.805, 26.7705, 0, 0, -0.661387, -0.00381233, 5, 4.45315
11.41, -3.84104, -0.00839208, -139.689, 24.9512, 0, 0, -0.661421, -0.00839208, 5, 3.93181
11.414, -3.84106, -0.00582185, -139.516, 24.3093, 0, 0, -0.661447, -0.00582185, 5, 3.91009
11.418, -3.84107, -0.00159988, -139.39, 25.4581, 0, 0, -0.661455, -0.00159988, 5, 4.19248
11.423, -3.84106, 0.00331704, -139.268, 28.1967, 0, 0, -0.661444, 0.00331704, 5, 4.38798
11.427, -3.84103, 0.00928135, -139.154, 26.4461, 0, 0, -0.66141, 0.00928135, 5, 4.23593
11.431, -3.84098, 0.0106236, -139.104, 25.6704, 0, 0, -0.661359, 0.0106236, 5, 4.23593
11.436, -3.84093, 0.0109635, -138.982, 29.875, 0, 0, -0.661308, 0.0109635, 5, 3.17151
11.44, -3.84089, 0.00725712, -138.791, 27.9151, 0, 0, -0.661274, 0.00725712, 5, 3.93181
11.444, -3.84089, -0.0028854, -138.653, 26.0765, 0, 0, -0.661273, -0.0028854, 5, 4.4966
11.448, -3.84092, -0.00783131, -138.523, 26.3968, 0, 0, -0.661298, -0.00783131, 5, 4.62693
11.452, -3.84095, -0.00658036, -138.406, 30.1547, 0, 0, -0.661327, -0.00658036, 5, 2.7805
11.456, -3.84098, -0.0050981, -138.291, 29.9064, 0, 0, -0.661357, -0.0050981, 5, 3.19324
11.46, -3.84099, -0.00184532, -138.176, 29.6047, 0, 0, -0.661374, -0.00184532, 5, 2.97601
11.464, -3.84098, 0.0048657, -138.125, 29.471, 0, 0, -0.661357, 0.0048657, 5, 2.97601
11.469, -3.84093, 0.0127423, -137.97, 30.2582, 0, 0, -0.661315, 0.0127423, 5, 3.38874
11.473, -3.84085, 0.00904573, -137.902, 30.6071, 0, 0, -0.661234, 0.00904573, 5, 3.38874
11.477, -3.84082, 0.00198444, -137.778, 32.1065, 0, 0, -0.661199, 0.00198444, 5, 2.49811
11.482, -3.84082, -0.00441338, -137.595, 30.5992, 0, 0, -0.661199, -0.00441338, 5, 3.7363
11.486, -3.84084, -0.00765824, -137.458, 32.5778, 0, 0, -0.661218, -0.00765824, 5, 3.21496
11.49, -3.84087, -0.00643662, -137.348, 31.9174, 0, 0, -0.661247, -0.00643662, 5, 3.51908
11.495, -3.84089, -0.00537086, -137.227, 33.09, 0, 0, -0.661273, -0.00537086, 5, 4.25765
11.499, -3.8409, -0.00149223, -137.081, 30.9521, 0, 0, -0.661284, -0.00149223, 5, 3.47563
11.504, -3.84088, 0.00654692, -136.958, 27.5193, 0, 0, -0.661266, 0.00654692, 5, 4.06214
11.508, -3.84084, 0.0114116, -136.843, 27.2318, 0, 0, -0.661222, 0.0114116, 5, 4.40971
11.512, -3.8408, 0.00819151, -136.703, 30.4386, 0, 0, -0.661182, 0.00819151, 5, 3.21496
11.516, -3.84078, 0.0024261, -136.583, 26.7433, 0, 0, -0.661157, 0.0024261, 5, 3.56252
11.52, -3.84079, -0.00725431, -136.53, 25.1058, 0, 0, -0.66117, -0.00725431, 5, 3.56252
11.525, -3.84084, -0.0147699, -136.37, 28.4623, 0, 0, -0.661218, -0.0147699, 5, 2.91084
11.529, -3.84094, -0.0174784, -136.247, 29.9239, 0, 0, -0.661325, -0.0174784, 5, 3.36702
11.533, -3.84102, -0.0133397, -136.129, 29.6664, 0, 0, -0.661404, -0.0133397, 5, 3.17151
11.537, -3.84107, -0.00838878, -136.012, 29.6924, 0, 0, -0.661455, -0.00838878, 5, 3.14979
11.541, -3.84108, 0.000592926, -135.897, 30.6927, 0, 0, -0.661465, 0.000592926, 5, 2.51983
11.545, -3.84107, 0.00583915, -135.793, 31.801, 0, 0, -0.661448, 0.00583915, 5, 3.45391
11.55, -3.84104, 0.0055766, -135.682, 27.6897, 0, 0, -0.661418, 0.0055766, 5, 2.23744
11.555, -3.84102, 0.00330384, -135.513, 27.1156, 0, 0, -0.661404, 0.00330384, 5, 3.28013
11.559, -3.84104, -0.00689866, -135.438, 26.8613, 0, 0, -0.661423, -0.00689866, 5, 3.28013
11.563, -3.8411, -0.0179141, -135.337, 30.8017, 0, 0, -0.661484, -0.0179141, 5, 2.25916
11.567, -3.84117, -0.0198327, -135.196, 32.63, 0, 0, -0.661555, -0.0198327, 5, 2.95429
11.572, -3.84125, -0.0204636, -135.068, 33.3761, 0, 0, -0.661632, -0.0204636, 5, 2.93256
11.576, -3.84131, -0.0113197, -134.954, 31.8315, 0, 0, -0.661694, -0.0113197, 5, 3.10635
11.58, -3.84134, -0.000849262, -134.841, 28.0365, 0, 0, -0.661724, -0.000849262, 5, 3.97525
11.584, -3.84133, 0.00916576, -134.723, 26.311, 0, 0, -0.661707, 0.00916576, 5, 3.49735
11.588, -3.84128, 0.0120104, -134.611, 26.8559, 0, 0, -0.661659, 0.0120104, 5, 3.60597
11.593, -3.8412, 0.0184669, -134.495, 26.6578, 0, 0, -0.661585, 0.0184669, 5, 4.84416
11.597, -3.84115, 0.00700959, -134.384, 30.2797, 0, 0, -0.661535, 0.00700959, 5, 3.28013
11.602, -3.84116, -0.00786312, -134.235, 27.1321, 0, 0, -0.661546, -0.00786312, 5, 4.62693
11.606, -3.84122, -0.0168206, -134.106, 29.1561, 0, 0, -0.661597, -0.0168206, 5, 3.38874
11.61, -3.84127, -0.016007, -133.988, 30.0803, 0, 0, -0.661653, -0.016007, 5, 3.10635
11.615, -3.84134, -0.0150473, -133.869, 32.24, 0, 0, -0.661721, -0.0150473, 5, 2.99773
11.619, -3.84138, -0.00739605, -133.69, 32.9834, 0, 0, -0.661762, -0.00739605, 5, 3.56252
11.624, -3.84138, 0.000962568, -133.547, 31.9547, 0, 0, -0.66176, 0.000962568, 5, 3.62769
11.628, -3.84134, 0.00904813, -133.423, 31.5145, 0, 0, -0.661726, 0.00904813, 5, 3.45391
11.632, -3.84128, 0.0173485, -133.302, 30.4292, 0, 0, -0.661664, 0.0173485, 5, 3.23668
11.636, -3.84124, 0.0120813, -133.189, 29.9279, 0, 0, -0.661618, 0.0120813, 5, 3.32357
11.64, -3.84123, -0.000640782, -133.139, 29.7058, 0, 0, -0.661613, -0.000640782, 5, 3.32357
11.644, -3.84126, -0.0132575, -133.013, 31.6038, 0, 0, -0.661643, -0.0132575, 5, 3.38874
11.648, -3.84132, -0.0199208, -132.901, 32.9237, 0, 0, -0.661705, -0.0199208, 5, 3.28013
11.653, -3.84139, -0.0160403, -132.779, 29.8004, 0, 0, -0.661773, -0.0160403, 5, 4.25765
11.658, -3.84149, -0.00871474, -132.602, 26.7593, 0, 0, -0.661869, -0.00871474, 5, 3.80147
11.662, -3.84152, -0.0024711, -132.464, 26.6204, 0, 0, -0.661903, -0.0024711, 5, 4.17076
11.666, -3.84151, 0.00115904, -132.338, 30.7459, 0, 0, -0.661894, 0.00115904, 5, 3.12807
11.67, -3.84147, 0.00791942, -132.22, 28.7132, 0, 0, -0.661857, 0.00791942, 5, 3.5408
11.675, -3.84144, 0.00861128, -132.097, 27.545, 0, 0, -0.661821, 0.00861128, 5, 4.17076
11.679, -3.84143, 0.00161013, -131.988, 25.9281, 0, 0, -0.661813, 0.00161013, 5, 4.2142
11.683, -3.84143, -0.00306138, -131.85, 24.6131, 0, 0, -0.661815, -0.00306138, 5, 4.36626
11.688, -3.84143, -0.00245986, -131.734, 29.8047, 0, 0, -0.661813, -0.00245986, 5, 2.82395
11.693, -3.84142, 0.0026019, -131.558, 30.2645, 0, 0, -0.661801, 0.0026019, 5, 3.14979
11.697, -3.84139, 0.00580982, -131.43, 32.0783, 0, 0, -0.661774, 0.00580982, 5, 2.54156
11.701, -3.84134, 0.0118353, -131.305, 28.0551, 0, 0, -0.661724, 0.0118353, 5, 3.86664
11.705, -3.84128, 0.0137656, -131.188, 26.2519, 0, 0, -0.661666, 0.0137656, 5, 3.80147
11.71, -3.84123, 0.0148452, -131.074, 29.2487, 0, 0, -0.661609, 0.0148452, 5, 3.47563
11.714, -3.84118, 0.0116126, -130.962, 30.5243, 0, 0, -0.661561, 0.0116126, 5, 2.49811
11.718, -3.84116, 0.00223151, -130.838, 27.3579, 0, 0, -0.66154, 0.00223151, 5, 3.19324
11.722, -3.84116, -0.00021729, -130.783, 25.9547, 0, 0, -0.66154, -0.00021729, 5, 3.19324
11.727, -3.84116, -0.000529011, -130.662, 24.7743, 0, 0, -0.661541, -0.000529011, 5, 4.17076
11.732, -3.84116, 0.000414812, -130.484, 26.2376, 0, 0, -0.661545, 0.000414812, 5, 3.30185
11.736, -3.84116, 0.00227766, -130.349, 30.4315, 0, 0, -0.661543, 0.00227766, 5, 2.65017
11.74, -3.84115, 0.0022147, -130.224, 27.3011, 0, 0, -0.661536, 0.0022147, 5, 4.38798
11.744, -3.84112, 0.010054, -130.112, 30.3661, 0, 0, -0.661505, 0.010054, 5, 3.62769
11.749, -3.84107, 0.0143065, -129.961, 28.692, 0, 0, -0.661455, 0.0143065, 5, 3.28013
11.753, -3.84104, 0.00310163, -129.834, 26.4513, 0, 0, -0.66142, 0.00310163, 5, 3.58424
11.758, -3.84105, -0.00631536, -129.711, 26.7781, 0, 0, -0.661433, -0.00631536, 5, 4.36626
11.763, -3.84109, -0.00860715, -129.553, 30.3291, 0, 0, -0.661468, -0.00860715, 5, 3.14979
11.767, -3.84112, -0.00944485, -129.483, 31.9027, 0, 0, -0.661505, -0.00944485, 5, 3.14979
11.771, -3.84116, -0.0098147, -129.327, 31.3342, 0, 0, -0.661542, -0.0098147, 5, 3.41046
11.775, -3.84117, -0.00129814, -129.199, 27.0104, 0, 0, -0.661555, -0.00129814, 5, 3.93181
11.779, -3.84116, 0.00415393, -129.081, 28.398, 0, 0, -0.661541, 0.00415393, 5, 3.28013
11.783, -3.84113, 0.00827579, -128.963, 27.2058, 0, 0, -0.661511, 0.00827579, 5, 4.71382
11.788, -3.84108, 0.0148864, -128.852, 26.7651, 0, 0, -0.661458, 0.0148864, 5, 4.25765
11.793, -3.84102, 0.010181, -128.738, 29.4104, 0, 0, -0.661402, 0.010181, 5, 2.67189
11.798, -3.84099, 0.0047559, -128.603, 30.1258, 0, 0, -0.661372, 0.0047559, 5, 2.99773
11.802, -3.84099, -0.00243386, -128.476, 27.1312, 0, 0, -0.661374, -0.00243386, 5, 4.47488
11.807, -3.841, -0.00284771, -128.42, 25.8042, 0, 0, -0.661385, -0.00284771, 5, 4.47488
11.812, -3.84101, -0.00235931, -128.263, 25.4767, 0, 0, -0.661396, -0.00235931, 5, 3.41046
11.817, -3.84099, 0.00942775, -128.13, 26.4072, 0, 0, -0.661367, 0.00942775, 5, 3.08462
11.821, -3.84095, 0.00986616, -127.93, 27.8288, 0, 0, -0.661331, 0.00986616, 5, 3.47563
11.826, -3.84089, 0.0150415, -127.787, 30.9645, 0, 0, -0.661267, 0.0150415, 5, 3.19324
11.83, -3.84083, 0.0104364, -127.661, 30.8254, 0, 0, -0.661214, 0.0104364, 5, 3.56252
11.834, -3.8408, 0.00516721, -127.54, 30.9969, 0, 0, -0.661185, 0.00516721, 5, 3.10635
11.838, -3.8408, -0.000505336, -127.415, 32.0617, 0, 0, -0.661183, -0.000505336, 5, 3.43219
11.842, -3.84083, -0.00585426, -127.301, 30.4996, 0, 0, -0.661209, -0.00585426, 5, 3.67114
11.846, -3.84086, -0.00796364, -127.189, 32.0612, 0, 0, -0.661241, -0.00796364, 5, 3.2584
11.85, -3.84089, -0.00961553, -127.139, 32.7532, 0, 0, -0.661274, -0.00961553, 5, 3.2584
11.855, -3.84092, -0.00615354, -127.017, 31.5734, 0, 0, -0.661306, -0.00615354, 5, 3.30185
11.86, -3.84094, -0.000755705, -126.84, 27.477, 0, 0, -0.661319, -0.000755705, 5, 4.51832
11.864, -3.84093, 0.00360368, -126.703, 31.0691, 0, 0, -0.66131, 0.00360368, 5, 2.47639
11.868, -3.8409, 0.00580638, -126.596, 27.7018, 0, 0, -0.661285, 0.00580638, 5, 3.21496
